com.samsung.shealth.step_daily_trend,6307003,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
ad17be97-e9a3-4159-9560-359a14f9030e.binning_data.json,2024-06-02 17:50:15.637,2024-06-02 17:50:15.637,com.sec.android.app.shealth,102,15657,1.3980039,11807.26,496.3296,60rRju/E5J,com.sec.android.app.shealth,ad17be97-e9a3-4159-9560-359a14f9030e,1702598400000,
e20b45a2-4124-4773-ae51-bf9e3fffaa1a.binning_data.json,2024-06-02 17:50:15.631,2024-06-02 17:50:15.631,com.sec.android.app.shealth,102,1683,1.2084162,1178.75,54.900017,60rRju/E5J,com.sec.android.app.shealth,e20b45a2-4124-4773-ae51-bf9e3fffaa1a,1698969600000,
9ba623a9-4c48-4ee9-bd17-a409bb9699b3.binning_data.json,2024-06-02 17:50:15.629,2024-06-02 17:50:15.629,com.sec.android.app.shealth,102,9702,1.3625189,7249.8716,314.24985,60rRju/E5J,com.sec.android.app.shealth,9ba623a9-4c48-4ee9-bd17-a409bb9699b3,1698451200000,
ffc376f7-c70e-481d-a5cb-1b31e7cc4cef.binning_data.json,2024-06-02 17:50:15.633,2024-06-02 17:50:15.633,com.sec.android.app.shealth,102,4858,1.4676411,3730.2122,159.4598,60rRju/E5J,com.sec.android.app.shealth,ffc376f7-c70e-481d-a5cb-1b31e7cc4cef,1699747200000,
83da041e-94db-46c2-bc47-290e7b657e72.binning_data.json,2024-06-02 17:50:15.632,2024-06-02 17:50:15.632,com.sec.android.app.shealth,102,2516,1.3966311,1881.4001,84.19002,60rRju/E5J,com.sec.android.app.shealth,83da041e-94db-46c2-bc47-290e7b657e72,1699401600000,
8fb490d7-150b-4e9c-85cb-6a34bc0e709d.binning_data.json,2024-06-02 17:50:15.634,2024-06-02 17:50:15.634,com.sec.android.app.shealth,102,31,1.1357352,21.81,1.0699999,60rRju/E5J,com.sec.android.app.shealth,8fb490d7-150b-4e9c-85cb-6a34bc0e709d,1700352000000,
53b751c0-c444-44b5-a823-7f200f1a117e.binning_data.json,2024-06-02 17:50:15.636,2024-06-02 17:50:15.636,com.sec.android.app.shealth,102,2738,1.4407914,2057.14,86.969986,60rRju/E5J,com.sec.android.app.shealth,53b751c0-c444-44b5-a823-7f200f1a117e,1701388800000,
e2b06eaf-c0b7-4e26-86e9-b6893f5fa9ac.binning_data.json,2024-06-02 17:50:15.633,2024-06-02 17:50:15.633,com.sec.android.app.shealth,102,3889,1.3686368,2909.3604,130.31,60rRju/E5J,com.sec.android.app.shealth,e2b06eaf-c0b7-4e26-86e9-b6893f5fa9ac,1699920000000,
ae06d4de-ab5a-4455-a255-de920dabc6fa.binning_data.json,2024-06-02 17:50:15.635,2024-06-02 17:50:15.635,com.sec.android.app.shealth,102,9298,1.435834,7059.72,292.34003,60rRju/E5J,com.sec.android.app.shealth,ae06d4de-ab5a-4455-a255-de920dabc6fa,1700611200000,
a5f04b7c-db0e-4470-819a-b8ae8d85bdb4.binning_data.json,2024-06-02 17:50:15.633,2024-06-02 17:50:15.633,com.sec.android.app.shealth,102,3754,1.3551584,2793.5198,124.22001,60rRju/E5J,com.sec.android.app.shealth,a5f04b7c-db0e-4470-819a-b8ae8d85bdb4,1699833600000,
240124aa-09a0-4584-99a8-bd11b98544bf.binning_data.json,2024-06-02 17:50:15.635,2024-06-02 17:50:15.635,com.sec.android.app.shealth,102,4646,1.4136015,3469.3088,154.82999,60rRju/E5J,com.sec.android.app.shealth,240124aa-09a0-4584-99a8-bd11b98544bf,1700524800000,
c7753359-91e9-49dc-adcf-a77d19a6c2ec.binning_data.json,2024-06-02 17:50:15.636,2024-06-02 17:50:15.636,com.sec.android.app.shealth,102,9385,1.3481278,6984.89,302.56012,60rRju/E5J,com.sec.android.app.shealth,c7753359-91e9-49dc-adcf-a77d19a6c2ec,1701475200000,
e171b953-17a4-43fb-a7fa-cc4ad8379af5.binning_data.json,2024-06-02 17:50:15.634,2024-06-02 17:50:15.634,com.sec.android.app.shealth,102,8846,1.3822285,6614.2207,290.0399,60rRju/E5J,com.sec.android.app.shealth,e171b953-17a4-43fb-a7fa-cc4ad8379af5,1700265600000,
00eb9ab2-9cdb-4228-8546-ce8534f1af1d.binning_data.json,2024-06-02 17:50:15.638,2024-06-02 17:50:15.638,com.sec.android.app.shealth,102,3562,1.3435639,2560.2395,113.26998,60rRju/E5J,com.sec.android.app.shealth,00eb9ab2-9cdb-4228-8546-ce8534f1af1d,1702944000000,
4915b9e7-0b8a-46eb-8b96-8a3526e68d4b.binning_data.json,2024-06-02 17:50:15.632,2024-06-02 17:50:15.632,com.sec.android.app.shealth,102,7768,1.4114904,5858.121,254.44997,60rRju/E5J,com.sec.android.app.shealth,4915b9e7-0b8a-46eb-8b96-8a3526e68d4b,1699574400000,
4af1008b-44d5-4d6c-805b-fb1fe9884828.binning_data.json,2024-06-02 17:50:15.633,2024-06-02 17:50:15.633,com.sec.android.app.shealth,102,3012,1.2965401,2203.5603,101.46,60rRju/E5J,com.sec.android.app.shealth,4af1008b-44d5-4d6c-805b-fb1fe9884828,1700092800000,
19c63191-fda8-4e33-9a2e-7d49134f10c0.binning_data.json,2024-06-02 17:50:15.636,2024-06-02 17:50:15.636,com.sec.android.app.shealth,102,6109,1.4923371,4633.382,200.16994,60rRju/E5J,com.sec.android.app.shealth,19c63191-fda8-4e33-9a2e-7d49134f10c0,1701129600000,
536d4d82-4540-4b96-9a9f-f7c702a5ec88.binning_data.json,2024-06-02 17:50:15.635,2024-06-02 17:50:15.635,com.sec.android.app.shealth,102,3546,1.3617071,2639.2505,114.48998,60rRju/E5J,com.sec.android.app.shealth,536d4d82-4540-4b96-9a9f-f7c702a5ec88,1700956800000,
aacb7140-d057-43d0-a5a6-122ec949f2f9.binning_data.json,2024-06-02 17:50:15.635,2024-06-02 17:50:15.635,com.sec.android.app.shealth,102,257,1.2838805,187.89998,8.14,60rRju/E5J,com.sec.android.app.shealth,aacb7140-d057-43d0-a5a6-122ec949f2f9,1700870400000,
b9d78161-65bb-4ac8-a577-8aa7e5f8dec9.binning_data.json,2024-06-02 17:50:15.637,2024-06-02 17:50:15.637,com.sec.android.app.shealth,102,7642,1.4297549,5732.5312,246.96996,60rRju/E5J,com.sec.android.app.shealth,b9d78161-65bb-4ac8-a577-8aa7e5f8dec9,1702425600000,
e2af1087-df71-47d6-a3bc-6b2e00202eb0.binning_data.json,2024-06-02 17:50:15.637,2024-06-02 17:50:15.637,com.sec.android.app.shealth,102,3134,1.3140981,2316.9402,100.77998,60rRju/E5J,com.sec.android.app.shealth,e2af1087-df71-47d6-a3bc-6b2e00202eb0,1702512000000,
20579248-cb2a-4cfc-a86e-daed7d498919.binning_data.json,2024-06-02 17:50:15.639,2024-06-02 17:50:15.639,com.sec.android.app.shealth,102,2920,1.3748019,2174.5098,98.21,60rRju/E5J,com.sec.android.app.shealth,20579248-cb2a-4cfc-a86e-daed7d498919,1703376000000,
fc8fbef8-1001-4c63-9708-a172d79ddb45.binning_data.json,2024-06-02 17:50:15.638,2024-06-02 17:50:15.638,com.sec.android.app.shealth,102,3050,1.4065421,2297.41,98.269966,60rRju/E5J,com.sec.android.app.shealth,fc8fbef8-1001-4c63-9708-a172d79ddb45,1703203200000,
7045dd81-b675-46b7-91ad-cdc3d5244680.binning_data.json,2024-06-02 17:50:15.640,2024-06-02 17:50:15.640,com.sec.android.app.shealth,102,284,1.2017555,203.43,9.110001,60rRju/E5J,com.sec.android.app.shealth,7045dd81-b675-46b7-91ad-cdc3d5244680,1703894400000,
82f933e4-5ea0-448c-8dbf-ee084ddd3b3d.binning_data.json,2024-06-02 17:50:15.640,2024-06-02 17:50:15.640,com.sec.android.app.shealth,102,504,1.2255211,363.52997,15.959999,60rRju/E5J,com.sec.android.app.shealth,82f933e4-5ea0-448c-8dbf-ee084ddd3b3d,1704153600000,
27a720d2-5702-4428-b72d-28a44e468cf7.binning_data.json,2024-06-02 17:50:15.636,2024-06-02 17:50:15.636,com.sec.android.app.shealth,102,6768,1.3458146,5030.071,215.59995,60rRju/E5J,com.sec.android.app.shealth,27a720d2-5702-4428-b72d-28a44e468cf7,1701302400000,
050ac881-c7e6-4a26-865b-1341554906e7.binning_data.json,2024-06-02 17:50:15.638,2024-06-02 17:50:15.638,com.sec.android.app.shealth,102,4941,1.3722316,3696.5088,164.82994,60rRju/E5J,com.sec.android.app.shealth,050ac881-c7e6-4a26-865b-1341554906e7,1702857600000,
f9df72b4-27cc-4785-85c1-428758e0e51c.binning_data.json,2024-06-02 17:50:15.637,2024-06-02 17:50:15.637,com.sec.android.app.shealth,102,5891,1.4126457,4439.5493,194.27998,60rRju/E5J,com.sec.android.app.shealth,f9df72b4-27cc-4785-85c1-428758e0e51c,1702771200000,
c080b12d-7dc5-4860-9fe4-c0fcd3203943.binning_data.json,2024-06-02 17:50:15.638,2024-06-02 17:50:15.638,com.sec.android.app.shealth,102,972,1.2815808,710.7101,31.800003,60rRju/E5J,com.sec.android.app.shealth,c080b12d-7dc5-4860-9fe4-c0fcd3203943,1703116800000,
9f3215a4-8261-4e65-bfda-5f0cd00b9e64.binning_data.json,2024-06-02 17:50:15.637,2024-06-02 17:50:15.637,com.sec.android.app.shealth,102,9189,1.3882163,6936.547,292.30997,60rRju/E5J,com.sec.android.app.shealth,9f3215a4-8261-4e65-bfda-5f0cd00b9e64,1701907200000,
f94c5764-3064-4f9e-bafe-7d3b4f1c554b.binning_data.json,2024-06-02 17:50:15.642,2024-06-02 17:50:15.642,com.sec.android.app.shealth,102,6573,1.379989,4751.1353,211.71982,60rRju/E5J,com.sec.android.app.shealth,f94c5764-3064-4f9e-bafe-7d3b4f1c554b,1704758400000,
aaf092bf-50bc-400f-a7fb-ee89a3acef3b.binning_data.json,2024-06-02 17:50:15.639,2024-06-02 17:50:15.639,com.sec.android.app.shealth,102,7822,1.3293241,5600.82,247.18993,60rRju/E5J,com.sec.android.app.shealth,aaf092bf-50bc-400f-a7fb-ee89a3acef3b,1703548800000,
e01f3b7c-2ba4-46c4-90be-69724a3353f1.binning_data.json,2024-06-02 17:50:15.638,2024-06-02 17:50:15.638,com.sec.android.app.shealth,102,1885,1.2868143,1334.6299,58.600002,60rRju/E5J,com.sec.android.app.shealth,e01f3b7c-2ba4-46c4-90be-69724a3353f1,1703030400000,
1cd3dce3-2dc4-47a1-b791-6cd0803ea8f5.binning_data.json,2024-06-02 17:50:15.639,2024-06-02 17:50:15.639,com.sec.android.app.shealth,102,7128,1.290866,5069.2397,228.41994,60rRju/E5J,com.sec.android.app.shealth,1cd3dce3-2dc4-47a1-b791-6cd0803ea8f5,1703289600000,
ee8bb1b0-d041-4388-a312-a2f94849fad8.binning_data.json,2024-06-02 17:50:15.639,2024-06-02 17:50:15.639,com.sec.android.app.shealth,102,7420,1.4519507,5646.2485,245.00993,60rRju/E5J,com.sec.android.app.shealth,ee8bb1b0-d041-4388-a312-a2f94849fad8,1703462400000,
3c801196-19a7-4d77-b0be-8454cee1884b.binning_data.json,2024-06-02 17:50:15.639,2024-06-02 17:50:15.639,com.sec.android.app.shealth,102,2265,1.2649045,1598.1898,73.689995,60rRju/E5J,com.sec.android.app.shealth,3c801196-19a7-4d77-b0be-8454cee1884b,1703635200000,
c13535af-3b87-42c0-ba52-0d0b35c0db5a.binning_data.json,2024-06-02 17:50:15.640,2024-06-02 17:50:15.640,com.sec.android.app.shealth,102,2246,1.4537029,1675.4702,72.100006,60rRju/E5J,com.sec.android.app.shealth,c13535af-3b87-42c0-ba52-0d0b35c0db5a,1703808000000,
779351a8-a9e2-47a5-a418-278d15aee11d.binning_data.json,2024-06-02 17:50:15.640,2024-06-02 17:50:15.640,com.sec.android.app.shealth,102,3959,1.3114132,2918.1604,130.14,60rRju/E5J,com.sec.android.app.shealth,779351a8-a9e2-47a5-a418-278d15aee11d,1703721600000,
14c21606-26f5-477d-9ef5-1e7d061edb6c.binning_data.json,2024-06-02 17:50:15.644,2024-06-02 17:50:15.644,com.sec.android.app.shealth,102,8185,1.3473678,5886.501,260.4899,60rRju/E5J,com.sec.android.app.shealth,14c21606-26f5-477d-9ef5-1e7d061edb6c,1705881600000,
e56c7e77-af22-4149-b4d2-fbb905eaeae5.binning_data.json,2024-06-02 17:50:15.641,2024-06-02 17:50:15.641,com.sec.android.app.shealth,102,3153,1.3352528,2252.9902,97.36001,60rRju/E5J,com.sec.android.app.shealth,e56c7e77-af22-4149-b4d2-fbb905eaeae5,1704240000000,
dda4651d-bed3-463c-876d-f8bb44a39402.binning_data.json,2024-06-02 17:50:15.641,2024-06-02 17:50:15.641,com.sec.android.app.shealth,102,2567,1.2804937,1815.9801,80.25,60rRju/E5J,com.sec.android.app.shealth,dda4651d-bed3-463c-876d-f8bb44a39402,1704412800000,
9bd6c72f-3d07-493e-8913-b5802ce6f76a.binning_data.json,2024-06-02 17:50:15.641,2024-06-02 17:50:15.641,com.sec.android.app.shealth,102,2447,1.309526,1742.3298,77.43999,60rRju/E5J,com.sec.android.app.shealth,9bd6c72f-3d07-493e-8913-b5802ce6f76a,1704672000000,
ad9d2817-d453-40da-b120-abf768fb4eea.binning_data.json,2024-06-02 17:50:15.642,2024-06-02 17:50:15.642,com.sec.android.app.shealth,102,6718,1.3473788,4825.9097,207.98001,60rRju/E5J,com.sec.android.app.shealth,ad9d2817-d453-40da-b120-abf768fb4eea,1704931200000,
33b7e0ff-da30-49e5-8715-ad5330990c1f.binning_data.json,2024-06-02 17:50:15.640,2024-06-02 17:50:15.640,com.sec.android.app.shealth,102,7481,1.4188308,5674.498,242.47997,60rRju/E5J,com.sec.android.app.shealth,33b7e0ff-da30-49e5-8715-ad5330990c1f,1703980800000,
fa1f6b12-0811-4b3c-9b0f-fd766c8ac7fb.binning_data.json,2024-06-02 17:50:15.641,2024-06-02 17:50:15.641,com.sec.android.app.shealth,102,236,1.3200126,169.06,8.15,60rRju/E5J,com.sec.android.app.shealth,fa1f6b12-0811-4b3c-9b0f-fd766c8ac7fb,1704585600000,
d8ae5023-0ce0-4c44-b76e-48bbe1d4c557.binning_data.json,2024-06-02 17:50:15.641,2024-06-02 17:50:15.641,com.sec.android.app.shealth,102,10124,1.3313383,7255.9707,320.5098,60rRju/E5J,com.sec.android.app.shealth,d8ae5023-0ce0-4c44-b76e-48bbe1d4c557,1704499200000,
9443203f-f80e-444b-94d5-69640c6a1fe7.binning_data.json,2024-06-02 17:50:15.643,2024-06-02 17:50:15.643,com.sec.android.app.shealth,102,17,1.2777779,12.03,0.51,60rRju/E5J,com.sec.android.app.shealth,9443203f-f80e-444b-94d5-69640c6a1fe7,1705536000000,
9b91cb2e-4e1c-4c39-b968-f0a2a16498cc.binning_data.json,2024-06-02 17:50:15.643,2024-06-02 17:50:15.643,com.sec.android.app.shealth,102,4525,1.3469782,3244.4702,141.37999,60rRju/E5J,com.sec.android.app.shealth,9b91cb2e-4e1c-4c39-b968-f0a2a16498cc,1705363200000,
22e20c4b-6500-428a-bd5d-68f2ab00cc90.binning_data.json,2024-06-02 17:50:15.643,2024-06-02 17:50:15.643,com.sec.android.app.shealth,102,682,1.2940003,484.58002,20.990004,60rRju/E5J,com.sec.android.app.shealth,22e20c4b-6500-428a-bd5d-68f2ab00cc90,1705276800000,
2d2fb3d3-7d4a-4922-9194-7513988a0f3d.binning_data.json,2024-06-02 17:50:15.645,2024-06-02 17:50:15.645,com.sec.android.app.shealth,102,7195,1.425653,5273.9355,261.55957,60rRju/E5J,com.sec.android.app.shealth,2d2fb3d3-7d4a-4922-9194-7513988a0f3d,1706227200000,
1161905c-82f1-4719-889f-86c5d69f7171.binning_data.json,2024-06-02 17:50:15.643,2024-06-02 17:50:15.643,com.sec.android.app.shealth,102,8428,1.353236,6072.8906,276.05,60rRju/E5J,com.sec.android.app.shealth,1161905c-82f1-4719-889f-86c5d69f7171,1705622400000,
01ca34e0-5125-4648-b63a-e65e067fabe3.binning_data.json,2024-06-02 17:50:15.646,2024-06-02 17:50:15.646,com.sec.android.app.shealth,102,693,1.180465,482.29996,22.34,60rRju/E5J,com.sec.android.app.shealth,01ca34e0-5125-4648-b63a-e65e067fabe3,1706832000000,
fef2d333-8dc8-44f8-9638-d7740b335a16.binning_data.json,2024-06-02 17:50:15.642,2024-06-02 17:50:15.642,com.sec.android.app.shealth,102,11102,1.3570523,8006.048,362.12955,60rRju/E5J,com.sec.android.app.shealth,fef2d333-8dc8-44f8-9638-d7740b335a16,1704844800000,
0ea337b4-6b65-4f34-9f9c-7d691d620396.binning_data.json,2024-06-02 17:50:15.646,2024-06-02 17:50:15.646,com.sec.android.app.shealth,102,3367,1.3414572,2412.28,105.44997,60rRju/E5J,com.sec.android.app.shealth,0ea337b4-6b65-4f34-9f9c-7d691d620396,1706572800000,
34164dc2-2aaa-4072-8423-7aaef73220d9.binning_data.json,2024-06-02 17:50:15.645,2024-06-02 17:50:15.645,com.sec.android.app.shealth,102,10751,1.4339292,7838.559,331.63986,60rRju/E5J,com.sec.android.app.shealth,34164dc2-2aaa-4072-8423-7aaef73220d9,1706140800000,
7411b31c-ef0d-48bf-97de-af2ab4ab377e.binning_data.json,2024-06-02 17:50:15.644,2024-06-02 17:50:15.644,com.sec.android.app.shealth,102,6449,1.3435197,4647.9585,213.1399,60rRju/E5J,com.sec.android.app.shealth,7411b31c-ef0d-48bf-97de-af2ab4ab377e,1705795200000,
00c36df6-cbb2-41a4-9fc4-da6160dc7b24.binning_data.json,2024-06-02 17:50:15.645,2024-06-02 17:50:15.645,com.sec.android.app.shealth,102,5119,1.3712299,3695.468,159.3,60rRju/E5J,com.sec.android.app.shealth,00c36df6-cbb2-41a4-9fc4-da6160dc7b24,1706400000000,
dbd8b2d4-7c20-4f4a-b184-8b41ec27dc66.binning_data.json,2024-06-02 17:50:15.642,2024-06-02 17:50:15.642,com.sec.android.app.shealth,102,15404,1.3125885,10974.723,481.2195,60rRju/E5J,com.sec.android.app.shealth,dbd8b2d4-7c20-4f4a-b184-8b41ec27dc66,1705104000000,
9f7985da-e395-43af-ac42-31b0e833478e.binning_data.json,2024-06-02 17:50:15.648,2024-06-02 17:50:15.648,com.sec.android.app.shealth,102,13504,1.3119643,9641.9,416.13992,60rRju/E5J,com.sec.android.app.shealth,9f7985da-e395-43af-ac42-31b0e833478e,1710460800000,
263e8c9f-c0a9-46b0-bb78-7aa3f77742c0.binning_data.json,2024-06-02 17:50:15.647,2024-06-02 17:50:15.647,com.sec.android.app.shealth,102,6437,1.3374194,4614.1885,201.90999,60rRju/E5J,com.sec.android.app.shealth,263e8c9f-c0a9-46b0-bb78-7aa3f77742c0,1707091200000,
21021694-f70b-407d-af2a-c38143799450.binning_data.json,2024-06-02 17:50:15.645,2024-06-02 17:50:15.645,com.sec.android.app.shealth,102,5877,1.3124309,4196.269,182.91992,60rRju/E5J,com.sec.android.app.shealth,21021694-f70b-407d-af2a-c38143799450,1706486400000,
75082ee1-840f-4bb3-9ec5-cf41149ede0e.binning_data.json,2024-06-02 17:50:15.647,2024-06-02 17:50:15.647,com.sec.android.app.shealth,102,6549,1.3459859,4697.9897,205.59996,60rRju/E5J,com.sec.android.app.shealth,75082ee1-840f-4bb3-9ec5-cf41149ede0e,1707264000000,
4eb20ddb-b662-437b-9232-d529867a6f6a.binning_data.json,2024-06-02 17:50:15.644,2024-06-02 17:50:15.644,com.sec.android.app.shealth,102,2753,1.5066103,2065.7202,117.71,60rRju/E5J,com.sec.android.app.shealth,4eb20ddb-b662-437b-9232-d529867a6f6a,1706054400000,
aa2a0c5d-d893-4fdb-aa7f-cdb18aebeecb.binning_data.json,2024-06-02 17:50:15.649,2024-06-02 17:50:15.649,com.sec.android.app.shealth,102,1002,1.2092493,700.47,31.38,60rRju/E5J,com.sec.android.app.shealth,aa2a0c5d-d893-4fdb-aa7f-cdb18aebeecb,1710892800000,
a155646b-8e0e-456d-9c87-f858bc37b184.binning_data.json,2024-06-02 17:50:15.642,2024-06-02 17:50:15.642,com.sec.android.app.shealth,102,5520,1.3898237,3996.3203,174.45998,60rRju/E5J,com.sec.android.app.shealth,a155646b-8e0e-456d-9c87-f858bc37b184,1705017600000,
7d2c3b4e-02f7-4830-8a24-673a9f85866c.binning_data.json,2024-06-02 17:50:15.646,2024-06-02 17:50:15.646,com.sec.android.app.shealth,102,7153,1.2947085,5093.8286,224.40994,60rRju/E5J,com.sec.android.app.shealth,7d2c3b4e-02f7-4830-8a24-673a9f85866c,1706745600000,
84d725b5-1c0b-40c5-b3ac-bb5b556a3bf9.binning_data.json,2024-06-02 17:50:15.648,2024-06-02 17:50:15.648,com.sec.android.app.shealth,102,6586,1.3958148,4766.5713,205.45996,60rRju/E5J,com.sec.android.app.shealth,84d725b5-1c0b-40c5-b3ac-bb5b556a3bf9,1710374400000,
2fe797ed-d647-48a0-b61f-4dbeb3d788dd.binning_data.json,2024-06-02 17:50:15.649,2024-06-02 17:50:15.649,com.sec.android.app.shealth,102,3557,1.2737952,2514.65,110.90995,60rRju/E5J,com.sec.android.app.shealth,2fe797ed-d647-48a0-b61f-4dbeb3d788dd,1714003200000,
0de1b745-8e97-49a8-8d0b-826fe39a5e75.binning_data.json,2024-06-02 17:50:15.649,2024-06-02 17:50:15.649,com.sec.android.app.shealth,102,6772,1.2549754,4767.937,209.29984,60rRju/E5J,com.sec.android.app.shealth,0de1b745-8e97-49a8-8d0b-826fe39a5e75,1713398400000,
75d2440b-9ae8-4e7d-8c20-16c5886c144f.binning_data.json,2024-06-02 17:50:15.651,2024-06-02 17:50:15.651,com.sec.android.app.shealth,102,12048,1.3686092,8651.149,374.38968,60rRju/E5J,com.sec.android.app.shealth,75d2440b-9ae8-4e7d-8c20-16c5886c144f,1714953600000,
bac08021-8dd6-450e-8c60-25bb73412ee1.binning_data.json,2024-06-02 17:50:15.644,2024-06-02 17:50:15.644,com.sec.android.app.shealth,102,5278,1.2719573,3735.2603,169.01,60rRju/E5J,com.sec.android.app.shealth,bac08021-8dd6-450e-8c60-25bb73412ee1,1705968000000,
35061d1c-c139-48eb-b706-74e207f66f63.binning_data.json,2024-06-02 17:50:15.645,2024-06-02 17:50:15.645,com.sec.android.app.shealth,102,5191,1.3346152,3715.5103,165.51997,60rRju/E5J,com.sec.android.app.shealth,35061d1c-c139-48eb-b706-74e207f66f63,1706313600000,
09939c21-b1ad-433c-a38f-ad60954696dd.binning_data.json,2024-06-02 17:50:15.646,2024-06-02 17:50:15.646,com.sec.android.app.shealth,102,3398,1.6163628,2602.73,138.46002,60rRju/E5J,com.sec.android.app.shealth,09939c21-b1ad-433c-a38f-ad60954696dd,1706659200000,
8a7dc6c6-3b7d-4556-9aa4-93fec89872de.binning_data.json,2024-06-02 17:50:15.652,2024-06-02 17:50:15.652,com.sec.android.app.shealth,102,2424,1.3789833,1848.3796,79.82999,60rRju/E5J,com.sec.android.app.shealth,8a7dc6c6-3b7d-4556-9aa4-93fec89872de,1715644800000,
79f4f3f3-4758-4df4-8518-8e7f918b0532.binning_data.json,2024-06-02 17:50:15.646,2024-06-02 17:50:15.646,com.sec.android.app.shealth,102,14235,1.2671167,10068.801,442.14993,60rRju/E5J,com.sec.android.app.shealth,79f4f3f3-4758-4df4-8518-8e7f918b0532,1706918400000,
893aabaa-292f-4860-bbad-ceb0caeef2fc.binning_data.json,2024-06-02 17:50:15.647,2024-06-02 17:50:15.647,com.sec.android.app.shealth,102,42,1.1646101,29.08,1.5,60rRju/E5J,com.sec.android.app.shealth,893aabaa-292f-4860-bbad-ceb0caeef2fc,1707004800000,
968a0073-bcb3-4973-96c5-6a47da0cc454.binning_data.json,2024-06-02 17:50:15.648,2024-06-02 17:50:15.648,com.sec.android.app.shealth,102,4461,1.3359088,3192.8403,137.78001,60rRju/E5J,com.sec.android.app.shealth,968a0073-bcb3-4973-96c5-6a47da0cc454,1710806400000,
83045de6-d4dc-4b48-afe3-2c3e8c7f9184.binning_data.json,2024-06-02 17:50:15.651,2024-06-02 17:50:15.651,com.sec.android.app.shealth,102,738,1.1855211,513.36005,23.8,60rRju/E5J,com.sec.android.app.shealth,83045de6-d4dc-4b48-afe3-2c3e8c7f9184,1715212800000,
8ef6a407-785e-439e-b4d7-27b03a5ff51c.binning_data.json,2024-06-02 17:50:15.648,2024-06-02 17:50:15.648,com.sec.android.app.shealth,102,13123,1.3117528,9348.892,414.6599,60rRju/E5J,com.sec.android.app.shealth,8ef6a407-785e-439e-b4d7-27b03a5ff51c,1710547200000,
81063560-6e04-4b77-a17a-4d842d4af5cb.binning_data.json,2024-06-02 17:50:15.650,2024-06-02 17:50:15.650,com.sec.android.app.shealth,102,3268,1.2550309,2309.3604,106.15999,60rRju/E5J,com.sec.android.app.shealth,81063560-6e04-4b77-a17a-4d842d4af5cb,1714176000000,
0f22e800-8d31-4d14-ad5b-4862233a31f6.binning_data.json,2024-06-02 17:50:15.648,2024-06-02 17:50:15.648,com.sec.android.app.shealth,102,5346,1.3199933,3820.998,166.56999,60rRju/E5J,com.sec.android.app.shealth,0f22e800-8d31-4d14-ad5b-4862233a31f6,1707955200000,
f288e98b-f4a5-45f8-a753-f11200f99509.binning_data.json,2024-06-02 17:50:15.650,2024-06-02 17:50:15.650,com.sec.android.app.shealth,102,390,1.3140533,275.96002,13.089999,60rRju/E5J,com.sec.android.app.shealth,f288e98b-f4a5-45f8-a753-f11200f99509,1714262400000,
0ae6654a-82f1-4f83-9f77-c1240121ec2a.binning_data.json,2024-06-02 17:50:15.649,2024-06-02 17:50:15.649,com.sec.android.app.shealth,102,130,1.2902098,91.65,4.0299997,60rRju/E5J,com.sec.android.app.shealth,0ae6654a-82f1-4f83-9f77-c1240121ec2a,1713916800000,
3ca92dd6-ebcb-4f9c-8123-611ecbc0bcef.binning_data.json,2024-06-02 17:50:15.650,2024-06-02 17:50:15.650,com.sec.android.app.shealth,102,102,1.2974634,72.99,3.4199998,60rRju/E5J,com.sec.android.app.shealth,3ca92dd6-ebcb-4f9c-8123-611ecbc0bcef,1714521600000,
fc71aaa0-db2e-40a2-9d8c-aae2bf918fa5.binning_data.json,2024-06-02 17:50:15.647,2024-06-02 17:50:15.647,com.sec.android.app.shealth,102,5657,1.3251472,4044.6594,180.98996,60rRju/E5J,com.sec.android.app.shealth,fc71aaa0-db2e-40a2-9d8c-aae2bf918fa5,1707177600000,
d943349f-db5d-4f21-aec6-4996dde08bd5.binning_data.json,2024-06-02 17:50:15.649,2024-06-02 17:50:15.649,com.sec.android.app.shealth,102,6165,1.3590788,4449.079,195.04005,60rRju/E5J,com.sec.android.app.shealth,d943349f-db5d-4f21-aec6-4996dde08bd5,1711324800000,
087b20a2-b3e7-45ba-91b6-05a65dc8cc07.binning_data.json,2024-06-02 17:50:15.650,2024-06-02 17:50:15.650,com.sec.android.app.shealth,102,8350,1.2642909,5907.253,258.15985,60rRju/E5J,com.sec.android.app.shealth,087b20a2-b3e7-45ba-91b6-05a65dc8cc07,1714435200000,
1fec6d99-edc8-4bf8-8521-e01521176580.binning_data.json,2024-06-02 17:50:15.652,2024-06-02 17:50:15.652,com.sec.android.app.shealth,102,4975,1.2988379,3538.7297,159.91,60rRju/E5J,com.sec.android.app.shealth,1fec6d99-edc8-4bf8-8521-e01521176580,1715299200000,
00a09e5b-b7a7-4c8c-b7a6-70ddc93466c1.binning_data.json,2024-06-02 17:50:15.652,2024-06-02 17:50:15.652,com.sec.android.app.shealth,102,7400,1.3707806,5347.429,243.36992,60rRju/E5J,com.sec.android.app.shealth,00a09e5b-b7a7-4c8c-b7a6-70ddc93466c1,1715472000000,
