com.samsung.health.hrv,6307003,1
create_sh_ver,start_time,custom,binning_data,modify_sh_ver,update_time,create_time,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62981551,2025-12-05 03:00:00.000,,50f48d82-7d38-4efc-a616-2a2619ce61e1.binning_data.json,62981551,2025-12-05 04:15:01.357,2025-12-05 04:15:01.357,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-05 04:00:00.000,50f48d82-7d38-4efc-a616-2a2619ce61e1,
62981551,2025-12-05 04:00:00.000,,4cafe862-9752-4f9d-9c8b-ee29974fe2c5.binning_data.json,62981551,2025-12-05 05:13:16.930,2025-12-05 05:13:16.930,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-05 05:00:00.000,4cafe862-9752-4f9d-9c8b-ee29974fe2c5,
62981551,2025-12-05 05:00:00.000,,1e9c4d6d-e42b-4e31-a1ea-19619cc740e5.binning_data.json,62981551,2025-12-05 06:15:00.494,2025-12-05 06:15:00.494,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-05 06:00:00.000,1e9c4d6d-e42b-4e31-a1ea-19619cc740e5,
62981551,2025-12-05 06:00:00.000,,307b0d2a-8e5c-43db-ab2f-060e5d3e789d.binning_data.json,62981551,2025-12-05 07:13:00.696,2025-12-05 07:13:00.696,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-05 07:00:00.000,307b0d2a-8e5c-43db-ab2f-060e5d3e789d,
62981551,2025-12-05 07:00:00.000,,05f736f7-f358-45ce-9e10-e96136fe899b.binning_data.json,62981551,2025-12-05 08:15:00.590,2025-12-05 08:15:00.590,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-05 08:00:00.000,05f736f7-f358-45ce-9e10-e96136fe899b,
62981551,2025-12-05 08:00:00.000,,383f01b9-e534-4027-9d52-baa0575851ff.binning_data.json,62981551,2025-12-05 09:15:00.677,2025-12-05 09:15:00.677,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-05 09:00:00.000,383f01b9-e534-4027-9d52-baa0575851ff,
62981551,2025-12-05 09:00:00.000,,77254b77-fef4-49e5-8564-b798668bded6.binning_data.json,62981551,2025-12-05 10:13:28.553,2025-12-05 10:13:28.553,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-05 10:00:00.000,77254b77-fef4-49e5-8564-b798668bded6,
62981551,2025-12-05 10:00:00.000,,b058ee34-b573-42bc-bcb4-7e7ac3788632.binning_data.json,62981551,2025-12-05 11:06:12.045,2025-12-05 11:06:12.045,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-05 11:00:00.000,b058ee34-b573-42bc-bcb4-7e7ac3788632,
62981551,2025-12-05 11:00:00.000,,3d7d5110-c6e9-4da2-b57f-5176ed4f0712.binning_data.json,62981551,2025-12-05 12:09:32.474,2025-12-05 12:09:32.474,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-05 12:00:00.000,3d7d5110-c6e9-4da2-b57f-5176ed4f0712,
62981551,2025-12-05 12:00:00.000,,9c998a32-f6de-45d1-b506-c389c2b1cdae.binning_data.json,62981551,2025-12-05 13:01:14.793,2025-12-05 13:01:14.793,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-05 13:00:00.000,9c998a32-f6de-45d1-b506-c389c2b1cdae,
62981551,2025-12-06 03:00:00.000,,9b039ad2-359e-47ec-a0bf-bd996d6f8d86.binning_data.json,62981551,2025-12-06 04:09:50.294,2025-12-06 04:09:50.294,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-06 04:00:00.000,9b039ad2-359e-47ec-a0bf-bd996d6f8d86,
62981551,2025-12-06 04:00:00.000,,1428e5a5-bce1-42d6-a5cd-56406371dd21.binning_data.json,62981551,2025-12-06 05:14:59.858,2025-12-06 05:14:59.858,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-06 05:00:00.000,1428e5a5-bce1-42d6-a5cd-56406371dd21,
62981551,2025-12-06 05:00:00.000,,99b54dd3-f333-4eaf-8268-24d93cf8a42a.binning_data.json,62981551,2025-12-06 06:15:01.280,2025-12-06 06:15:01.280,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-06 06:00:00.000,99b54dd3-f333-4eaf-8268-24d93cf8a42a,
62981551,2025-12-06 06:00:00.000,,8f384540-5965-493a-8edf-4edad655f3c4.binning_data.json,62981551,2025-12-06 07:15:00.532,2025-12-06 07:15:00.532,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-06 07:00:00.000,8f384540-5965-493a-8edf-4edad655f3c4,
62981551,2025-12-06 07:00:00.000,,b328d493-7dac-41d9-8e0b-67bb2f56eb4a.binning_data.json,62981551,2025-12-06 08:05:04.508,2025-12-06 08:05:04.508,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-06 08:00:00.000,b328d493-7dac-41d9-8e0b-67bb2f56eb4a,
62981551,2025-12-06 08:00:00.000,,f79dea1b-ab49-4e4e-a77f-e618d245159e.binning_data.json,62981551,2025-12-06 09:15:00.632,2025-12-06 09:15:00.632,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-06 09:00:00.000,f79dea1b-ab49-4e4e-a77f-e618d245159e,
