com.samsung.shealth.tracker.pedometer_step_count,6307003,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
16584,4,0,28,2025-12-05 13:45:00.000,,,2025-12-05 13:46:20.039,2025-12-05 13:46:20.039,28,1.25,20.73,0.85,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 13:46:00.000,b5fa5935-6472-4a1e-bce1-1d2a2d8a3b82,
12002,4,0,24,2025-12-05 13:48:00.000,,,2025-12-05 13:52:09.657,2025-12-05 13:52:09.657,24,1.5555556,18.67,0.74,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 13:49:00.000,696da0f1-82fb-4999-9f9f-e4f1bb47c307,
6594,4,0,11,2025-12-05 13:49:00.000,,,2025-12-05 13:52:09.731,2025-12-05 13:52:09.731,11,1.2222222,8.06,0.3,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 13:50:00.000,56f12906-4ea7-4255-ace5-b4cc4ee8db72,
14992,4,0,26,2025-12-05 13:50:00.000,,,2025-12-05 13:52:09.803,2025-12-05 13:52:09.803,26,1.25,18.74,0.8,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 13:51:00.000,b5f9eed1-8350-49fd-b6a9-fc3b5e8ead6b,
19719,4,0,37,2025-12-05 13:51:00.000,,,2025-12-05 13:52:09.873,2025-12-05 13:52:09.873,37,1.3611112,26.84,1.14,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 13:52:00.000,6338fb8d-f744-4ff2-8672-bd5820ffcbe5,
19259,4,0,35,2025-12-05 13:52:00.000,,,2025-12-05 13:54:29.488,2025-12-05 13:52:09.911,35,1.3722973,26.43,1.0899999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 13:53:00.000,f4451768-560c-4767-9617-f66735051c78,
23385,4,0,42,2025-12-05 13:53:00.000,,,2025-12-05 13:54:29.621,2025-12-05 13:54:29.621,42,1.3611112,31.83,1.22,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 13:54:00.000,9de00cbe-9673-4842-a5e8-ee97150029ba,
14772,4,0,29,2025-12-05 13:54:00.000,,,2025-12-05 13:54:59.239,2025-12-05 13:54:29.672,29,1.5555556,22.98,0.87,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 13:55:00.000,7ab34b04-f14a-4f00-b856-3240f9c35c20,
14082,4,0,27,2025-12-05 13:56:00.000,,,2025-12-05 13:56:57.506,2025-12-05 13:56:37.617,27,1.4755425,20.779999,0.87,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 13:57:00.000,c61c6e95-f0b1-48f9-873f-ff0231412256,
12062,4,0,21,2025-12-05 13:57:00.000,,,2025-12-05 13:57:10.178,2025-12-05 13:57:09.998,21,1.2749959,15.38,0.66,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 13:58:00.000,1ea885c4-1e0f-4705-b404-7579d574fe96,
20017,4,0,38,2025-12-05 13:58:00.000,,,2025-12-05 13:59:05.496,2025-12-05 13:59:05.496,38,1.4722222,29.47,1.12,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 13:59:00.000,ecea230a-1647-4594-8614-f2b65d29aca2,
8160,4,0,17,2025-12-05 14:00:00.000,,,2025-12-05 14:03:30.320,2025-12-05 14:03:30.320,17,1.6666666,13.6,0.51,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:01:00.000,e8ad45ef-1179-4033-bdf9-642e54738472,
19308,4,0,25,2025-12-05 14:01:00.000,,,2025-12-05 14:03:30.412,2025-12-05 14:03:30.412,25,0.8333333,16.09,0.85,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:02:00.000,a483dff7-4319-4013-9896-ae434a87541d,
8660,4,0,13,2025-12-05 14:10:00.000,,,2025-12-05 14:13:04.199,2025-12-05 14:13:04.199,13,1.0,8.66,0.4,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:11:00.000,a9be009b-e330-46e8-811b-177e91c7673f,
12508,4,0,24,2025-12-05 14:12:00.000,,,2025-12-05 14:13:04.314,2025-12-05 14:13:04.314,24,1.4166666,17.72,0.71,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:13:00.000,5412b558-bf42-467d-a38a-14e77df8a872,
17184,4,0,32,2025-12-05 14:13:00.000,,,2025-12-05 14:14:47.696,2025-12-05 14:13:55.156,32,1.3518103,23.23,1.03,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:14:00.000,9c472ad5-1b37-487a-b60f-d04fa2d5a7cd,
13442,4,0,24,2025-12-05 14:14:00.000,,,2025-12-05 14:14:47.955,2025-12-05 14:14:47.955,24,1.3888888,18.67,0.73,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:15:00.000,56b8bfea-4a23-4a63-9bc5-968b3a7851a3,
7461,4,0,12,2025-12-05 14:15:00.000,,,2025-12-05 14:17:30.117,2025-12-05 14:17:30.117,12,1.1111112,8.29,0.37,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:16:00.000,f80ef6a3-effd-4161-ab6c-a33875825942,
21340,4,0,42,2025-12-05 14:18:00.000,,,2025-12-05 14:20:05.714,2025-12-05 14:18:15.484,42,1.4835824,31.66,1.28,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:19:00.000,8bceae97-3805-46cf-afbe-aff1aea79fe1,
7856,4,0,13,2025-12-05 14:21:00.000,,,2025-12-05 14:23:30.163,2025-12-05 14:23:30.163,13,1.1111112,8.73,0.45,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:22:00.000,0d7bed78-e359-4ac8-a0a1-e28eda8c629c,
29211,4,0,54,2025-12-05 14:22:00.000,,,2025-12-05 14:23:30.262,2025-12-05 14:23:30.262,54,1.3611112,39.76,1.63,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:23:00.000,08fea10f-72ab-478c-8dd1-9d1ce8764766,
6322,4,0,13,2025-12-05 14:23:00.000,,,2025-12-05 14:28:29.818,2025-12-05 14:28:29.818,13,1.5833334,10.01,0.41,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:24:00.000,e5deae62-6176-4fad-b2ed-6e8b5484f614,
6339,4,0,11,2025-12-05 14:25:00.000,,,2025-12-05 14:28:29.949,2025-12-05 14:28:29.949,11,1.2777778,8.1,0.35,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:26:00.000,af7530d9-d2cc-44e2-9217-37572a4d0f9e,
17133,4,3,33,2025-12-05 14:26:00.000,,,2025-12-05 14:28:29.994,2025-12-05 14:28:29.994,36,1.6388888,28.08,1.18,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:27:00.000,6c2a4080-e52d-4ad0-9d3a-50f3c6e41594,
12990,4,0,19,2025-12-05 14:27:00.000,,,2025-12-05 14:28:30.032,2025-12-05 14:28:30.032,19,0.9722222,12.63,0.62,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:28:00.000,c8337020-04a6-4a42-bc68-2449590dd4aa,
10314,4,0,18,2025-12-05 14:30:00.000,,,2025-12-05 14:31:32.796,2025-12-05 14:31:32.796,18,1.2777778,13.18,0.54,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:31:00.000,4e244ef3-a00c-4b9f-bc70-e8b3db56c5f2,
12500,4,0,24,2025-12-05 14:31:00.000,,,2025-12-05 14:33:25.386,2025-12-05 14:31:32.922,24,1.4550927,18.19,0.72,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:32:00.000,4a6c2ca3-bb8f-4c33-93cf-c05b7a7e4cbb,
5436,4,0,10,2025-12-05 14:32:00.000,,,2025-12-05 14:33:25.578,2025-12-05 14:33:25.578,10,1.3888888,7.55,0.33,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:33:00.000,c8578ce1-0aa3-4886-9cdd-18459a63eaf7,
5557,4,0,10,2025-12-05 14:35:00.000,,,2025-12-05 14:36:02.547,2025-12-05 14:36:02.547,10,1.3333334,7.41,0.32,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:36:00.000,13def004-fdd7-4dac-b154-33b3ae1b285d,
9981,4,0,16,2025-12-05 14:36:00.000,,,2025-12-05 14:41:00.239,2025-12-05 14:41:00.239,16,1.1111112,11.09,0.51,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:37:00.000,9e7561d5-1d6b-457f-aa3f-ea557a553d72,
5904,4,0,10,2025-12-05 14:44:00.000,,,2025-12-05 14:44:23.127,2025-12-05 14:44:23.127,10,1.25,7.38,0.29,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:45:00.000,5d915629-6f3c-4a33-bf3e-c85d919e742b,
25581,4,0,37,2025-12-05 14:48:00.000,,,2025-12-05 14:50:13.340,2025-12-05 14:50:13.340,37,0.9444444,24.16,1.29,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:49:00.000,1a4a0c44-cd8f-4ba7-93a1-f8c0d911875a,
23593,4,0,45,2025-12-05 14:49:00.000,,,2025-12-05 14:50:13.409,2025-12-05 14:50:13.409,45,1.4444444,34.08,1.4,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:50:00.000,74b218a2-cfc7-4ad4-bdce-4b9890d7b5d3,
27561,4,0,45,2025-12-05 14:50:00.000,,,2025-12-05 14:50:58.692,2025-12-05 14:50:56.590,45,1.181351,32.56,1.41,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 14:51:00.000,0bf46d23-8832-49fe-a39b-b821b39182dc,
5334,4,0,11,2025-12-05 15:07:00.000,,,2025-12-05 15:15:00.281,2025-12-05 15:15:00.281,11,1.6666666,8.89,0.35,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 15:08:00.000,8340f3cd-f704-48d7-943b-a588458b852b,
4924,4,0,10,2025-12-05 15:31:00.000,,,2025-12-05 15:35:00.249,2025-12-05 15:35:00.249,10,1.6388888,8.07,0.27,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 15:32:00.000,325140b8-a3b7-4414-8dec-0d59db1401f8,
16386,4,0,31,2025-12-05 16:07:00.000,,,2025-12-05 16:09:34.346,2025-12-05 16:07:17.336,31,1.4109126,23.12,0.95,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 16:08:00.000,b8743dd9-fe5a-4546-9c21-759c80902432,
15021,4,0,24,2025-12-05 16:19:00.000,,,2025-12-05 16:19:37.248,2025-12-05 16:19:37.248,24,1.1111112,16.69,0.77,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 16:20:00.000,1a28795b-63c6-4ea5-b59d-c82d3d93d983,
20043,4,0,32,2025-12-05 16:21:00.000,,,2025-12-05 16:21:43.741,2025-12-05 16:21:43.741,32,1.1111112,22.27,0.98,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 16:22:00.000,eff01927-d30e-473a-87d6-444f854de249,
5974,4,0,10,2025-12-05 16:23:00.000,,,2025-12-05 16:23:54.556,2025-12-05 16:23:54.556,10,1.1666666,6.97,0.33,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 16:24:00.000,f312403b-babf-4dc4-a85d-955ac46adae0,
10024,4,0,16,2025-12-05 16:25:00.000,,,2025-12-05 16:26:08.966,2025-12-05 16:26:08.966,16,1.0833333,10.86,0.48,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 16:26:00.000,1e6b6053-4d84-49e6-ae3e-3950b22c249f,
13756,4,0,26,2025-12-05 17:06:00.000,,,2025-12-05 17:08:30.179,2025-12-05 17:08:30.179,26,1.4444444,19.87,0.8,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 17:07:00.000,eaffda6e-0a9d-42b5-ac4d-44a418358de1,
44123,4,0,81,2025-12-05 17:32:00.000,,,2025-12-05 17:35:00.261,2025-12-05 17:32:40.052,81,1.3659426,60.269997,2.4699998,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 17:33:00.000,972791ac-e32e-4705-bbca-aa4837542483,
4770,4,0,10,2025-12-05 18:05:00.000,,,2025-12-05 18:05:48.610,2025-12-05 18:05:48.610,10,1.6666666,7.95,0.31,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 18:06:00.000,42797054-c4dd-43c9-959c-19fa67a5ea5a,
7467,4,0,12,2025-12-05 18:11:00.000,,,2025-12-05 18:13:17.323,2025-12-05 18:13:17.323,12,1.0833334,8.09,0.38,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-05 18:12:00.000,8babd7be-1f32-4686-a2cf-23356ccf8845,
5170,4,0,10,2025-12-06 00:48:00.000,,,2025-12-06 00:49:41.072,2025-12-06 00:49:41.072,10,1.5277778,7.9,0.28,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 00:49:00.000,c326d018-bb98-44af-ac17-9c28cafaf603,
16233,4,0,31,2025-12-06 00:49:00.000,,,2025-12-06 00:49:41.454,2025-12-06 00:49:41.256,31,1.4384181,23.35,0.96999997,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 00:50:00.000,8422c45a-ef57-46c3-a15b-150facb383f9,
9416,4,0,19,2025-12-06 00:53:00.000,,,2025-12-06 00:54:22.627,2025-12-06 00:54:22.627,19,1.5833333,14.91,0.6,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 00:54:00.000,6e6e79ed-f651-4407-bb19-1d9afa791bbc,
7054,4,0,13,2025-12-06 01:00:00.000,,,2025-12-06 01:05:00.916,2025-12-06 01:05:00.916,13,1.4444444,10.19,0.4,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 01:01:00.000,432eaa41-c1fd-4d96-a3c2-c0308a7f4efb,
8188,4,1,16,2025-12-06 01:04:00.000,,,2025-12-06 01:05:01.095,2025-12-06 01:05:01.095,17,1.6388888,13.42,0.59,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 01:05:00.000,4f528d0c-2748-4e40-a35e-3fc542319079,
30791,4,0,57,2025-12-06 01:05:00.000,,,2025-12-06 01:05:51.013,2025-12-06 01:05:51.013,57,1.3611112,41.91,1.71,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 01:06:00.000,3048dc5c-cf32-4a8c-8c4d-a4b0ed59c906,
6174,4,0,10,2025-12-06 01:13:00.000,,,2025-12-06 01:13:30.599,2025-12-06 01:13:30.599,10,1.1111112,6.86,0.3,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 01:14:00.000,f6bc1c54-a602-4ba2-92d9-058082aea08b,
9196,4,0,13,2025-12-06 01:50:00.000,,,2025-12-06 01:55:00.274,2025-12-06 01:55:00.274,13,0.9166667,8.43,0.5,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 01:51:00.000,7436e5ce-fabb-48cc-beb4-bcd252bfce98,
11366,4,0,20,2025-12-06 03:00:00.000,,,2025-12-06 03:01:50.430,2025-12-06 03:01:50.430,20,1.3055556,14.84,0.62,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 03:01:00.000,53ddf472-ebf9-42d0-9ce3-764d25835928,
22627,4,0,37,2025-12-06 03:01:00.000,,,2025-12-06 03:01:56.519,2025-12-06 03:01:50.661,37,1.1225132,25.4,1.17,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 03:02:00.000,ba171c83-57f9-41ca-92c3-f40697b9c0af,
36122,4,0,70,2025-12-06 12:46:00.000,,,2025-12-06 12:53:09.745,2025-12-06 12:53:09.745,70,1.4722222,53.18,2.15,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 12:47:00.000,7e294b79-a454-42d8-a7eb-8e1350f7e3e8,
4571,4,0,8,2025-12-06 12:47:00.000,,,2025-12-06 12:53:09.981,2025-12-06 12:53:09.981,8,1.1944444,5.46,0.32,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 12:48:00.000,0a0b18bd-fc41-4019-b0e9-3854b366c79a,
5190,4,2,11,2025-12-06 12:48:00.000,,,2025-12-06 12:53:10.063,2025-12-06 12:53:10.063,13,2.0000002,10.38,0.56,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 12:49:00.000,17343296-2dd5-4ffc-b75e-7247b8d641bd,
9158,4,0,15,2025-12-06 12:54:00.000,,,2025-12-06 12:55:00.257,2025-12-06 12:55:00.257,15,1.1388888,10.43,0.48,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 12:55:00.000,e559defa-4245-40c1-9b70-9a66fc76f24b,
5800,4,0,10,2025-12-06 12:55:00.000,,,2025-12-06 12:56:36.794,2025-12-06 12:56:36.794,10,1.2222222,7.09,0.31,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 12:56:00.000,15fce1ca-65cb-44b9-9ec9-0b4afa2002e0,
15560,4,0,23,2025-12-06 12:56:00.000,,,2025-12-06 12:56:36.851,2025-12-06 12:56:36.851,23,1.0,15.56,0.71,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 12:57:00.000,b819c92c-1c60-4159-9de0-5f3f26621074,
9709,4,1,22,2025-12-06 12:57:00.000,,,2025-12-06 12:59:00.089,2025-12-06 12:59:00.089,23,1.8888891,18.34,0.84,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 12:58:00.000,5635afb4-d28b-4cc9-a8f5-fed86918aa01,
34902,4,0,57,2025-12-06 12:58:00.000,,,2025-12-06 12:59:00.267,2025-12-06 12:59:00.267,57,1.1388888,39.75,1.73,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 12:59:00.000,de15db19-969a-48fc-afcc-4b6ad9c43355,
20772,4,0,37,2025-12-06 12:59:00.000,,,2025-12-06 12:59:41.085,2025-12-06 12:59:41.085,37,1.3055556,27.12,1.13,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:00:00.000,d01bbde3-d26b-4a5d-8048-e67fb0582efa,
48169,4,0,76,2025-12-06 13:00:00.000,,,2025-12-06 13:01:48.474,2025-12-06 13:00:13.324,76,1.1042343,53.190002,2.36,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:01:00.000,e86450ba-1899-4938-b339-28df63d92992,
36706,4,0,60,2025-12-06 13:01:00.000,,,2025-12-06 13:02:21.940,2025-12-06 13:01:48.577,60,1.1640846,42.73,1.8299999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:02:00.000,44ac22b0-9338-44f9-8717-5792c91377d2,
41116,4,0,78,2025-12-06 13:02:00.000,,,2025-12-06 13:03:03.735,2025-12-06 13:02:22.116,78,1.4784671,60.789997,2.35,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:03:00.000,7e2b8098-25ff-4d1b-8e31-d64442b5d13c,
27688,4,0,51,2025-12-06 13:03:00.000,,,2025-12-06 13:03:50.125,2025-12-06 13:03:03.924,51,1.428734,39.56,1.49,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:04:00.000,99df7680-18ea-4a1c-9958-b662971d2e14,
7803,4,0,12,2025-12-06 13:04:00.000,,,2025-12-06 13:04:24.425,2025-12-06 13:04:24.425,12,1.0277778,8.02,0.37,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:05:00.000,d7933ebc-2f3d-4780-b649-bd5b8c3e95e1,
12667,4,0,23,2025-12-06 13:05:00.000,,,2025-12-06 13:05:36.989,2025-12-06 13:05:36.989,23,1.3333334,16.89,0.87,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:06:00.000,d8e5422d-e73d-46da-82e8-21085c4da1cf,
26406,4,0,44,2025-12-06 13:06:00.000,,,2025-12-06 13:06:43.439,2025-12-06 13:06:15.434,44,1.1804136,31.17,1.39,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:07:00.000,7871a2a9-4bc0-4b42-8600-27356db26870,
45156,4,5,82,2025-12-06 13:07:00.000,,,2025-12-06 13:08:39.186,2025-12-06 13:07:17.608,87,1.4682176,66.3,2.7699997,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:08:00.000,a24a5d4b-5c51-4996-bcbd-c7252b349c48,
33788,4,0,59,2025-12-06 13:08:00.000,,,2025-12-06 13:09:27.877,2025-12-06 13:08:39.359,59,1.2720492,42.98,1.78,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:09:00.000,5fe1de94-7908-4586-b92a-5fb625683566,
39906,4,0,66,2025-12-06 13:09:00.000,,,2025-12-06 13:11:33.593,2025-12-06 13:09:28.080,66,1.2055715,48.109997,2.0099998,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:10:00.000,8d3badfa-273f-4256-b5d2-d20961822d96,
58416,4,0,114,2025-12-06 13:10:00.000,,,2025-12-06 13:11:33.751,2025-12-06 13:11:33.751,114,1.5555556,90.87,3.46,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:11:00.000,0f49186e-9509-4f3d-bed6-42d88fc43784,
53901,4,0,108,2025-12-06 13:11:00.000,,,2025-12-06 13:13:30.293,2025-12-06 13:11:33.858,108,1.6014328,86.31999,3.2799997,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:12:00.000,75d80ee9-cd96-4d83-8520-47a0b179f147,
60000,4,0,119,2025-12-06 13:12:00.000,,,2025-12-06 13:13:30.435,2025-12-06 13:13:30.435,119,1.5893334,95.36,3.59,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:13:00.000,927b76b7-424d-4339-8f34-b9e531cf71bb,
54793,4,0,109,2025-12-06 13:13:00.000,,,2025-12-06 13:14:42.578,2025-12-06 13:13:30.468,109,1.5859519,86.9,3.32,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:14:00.000,aed1adc4-0070-401a-8418-e9a3876e6210,
20501,4,2,41,2025-12-06 13:14:00.000,,,2025-12-06 13:14:42.725,2025-12-06 13:14:42.725,43,1.6388888,33.6,1.32,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:15:00.000,a2b7f273-4352-445e-ad4d-a2a0c46c6c75,
5767,4,0,10,2025-12-06 13:15:00.000,,,2025-12-06 13:16:05.379,2025-12-06 13:16:05.379,10,1.2777778,7.37,0.3,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:16:00.000,ef390128-827f-490d-be04-4dda138ff25d,
23399,4,0,32,2025-12-06 13:16:00.000,,,2025-12-06 13:17:26.602,2025-12-06 13:17:26.602,32,0.8888889,20.8,1.01,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:17:00.000,29c0589c-13b5-4c9a-b6da-450fd3257e33,
48254,4,0,87,2025-12-06 13:36:00.000,,,2025-12-06 13:38:06.559,2025-12-06 13:38:06.559,87,1.3611112,65.68,2.6,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:37:00.000,25ccf26e-febf-4f43-8713-e7402d1e0359,
59370,4,0,107,2025-12-06 13:37:00.000,,,2025-12-06 13:38:06.684,2025-12-06 13:38:06.684,107,1.3611112,80.81,3.73,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:38:00.000,495885e5-8d9c-4aca-bc41-5893db93fd41,
6780,4,0,13,2025-12-06 13:38:00.000,,,2025-12-06 13:38:18.434,2025-12-06 13:38:06.748,13,1.4955475,10.14,0.41,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:39:00.000,2489d19e-c4e3-4980-8c37-7a182e5fce36,
43290,4,0,82,2025-12-06 13:39:00.000,,,2025-12-06 13:40:26.145,2025-12-06 13:40:26.145,82,1.4444444,62.53,2.46,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:40:00.000,5f7da273-3676-499a-bce2-3c770faa9ecc,
25526,4,0,41,2025-12-06 13:40:00.000,,,2025-12-06 13:40:57.638,2025-12-06 13:40:26.317,41,1.1262628,28.75,1.3000001,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:41:00.000,f326a42e-76aa-42b4-a8a1-1ca4fd522424,
14267,4,0,22,2025-12-06 13:41:00.000,,,2025-12-06 13:43:10.723,2025-12-06 13:43:10.723,22,1.0555556,15.06,0.86,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:42:00.000,b7b9bc2e-5377-4c5f-9523-3c79f75a5ec3,
6320,4,0,12,2025-12-06 13:42:00.000,,,2025-12-06 13:43:10.845,2025-12-06 13:43:10.845,12,1.4444444,9.13,0.39,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:43:00.000,93ace915-b6bd-4fa6-ab74-4d4181c97e1f,
40305,4,0,73,2025-12-06 13:43:00.000,,,2025-12-06 13:45:29.232,2025-12-06 13:43:10.878,73,1.3429832,54.129997,2.26,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:44:00.000,bfc5e684-e5d2-4d35-a0b2-52d3167e3c28,
45309,4,0,76,2025-12-06 13:44:00.000,,,2025-12-06 13:45:29.445,2025-12-06 13:45:29.445,76,1.1944444,54.12,2.28,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:45:00.000,44102d05-de05-405b-a6c7-85a30d5161c9,
51678,4,0,81,2025-12-06 13:45:00.000,,,2025-12-06 13:51:32.298,2025-12-06 13:45:29.507,81,1.0830473,55.969997,2.4399998,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:46:00.000,928ed9f6-6bea-4156-8f08-48e62a205c55,
52886,4,0,89,2025-12-06 13:46:00.000,,,2025-12-06 13:51:32.350,2025-12-06 13:51:32.350,89,1.1944444,63.17,2.74,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:47:00.000,74240d5a-dd68-457b-aed5-c0f9520ede52,
41326,4,0,64,2025-12-06 13:47:00.000,,,2025-12-06 13:51:32.410,2025-12-06 13:51:32.410,64,1.0833334,44.77,1.92,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:48:00.000,a5224a2b-9418-4df3-9cba-288d4acb9745,
17332,4,0,31,2025-12-06 13:48:00.000,,,2025-12-06 13:51:32.465,2025-12-06 13:51:32.465,31,1.3333334,23.11,0.94,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-06 13:49:00.000,c6e43aa8-8d0e-466c-8526-c976a380af3f,
