com.samsung.shealth.rewards,6307003,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2023-12-17 03:00:00.000,,100003,,2024-01-20 06:45:00.532,2024-01-20 06:45:00.532,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":11732}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-17 03:00:00.000,5846af32-1323-4978-99b6-d4adfbafd790,1,
,2023-11-28 03:00:00.000,,100003,,2024-01-20 06:45:00.515,2024-01-20 06:45:00.515,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":7871}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-11-28 03:00:00.000,86584355-e9d6-488d-bac2-4bfbbe8accb7,1,
,2023-12-24 03:00:00.000,,100003,,2024-01-20 06:45:00.538,2024-01-20 06:45:00.538,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":13165}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-24 03:00:00.000,f63f49ef-9fec-4ee2-8733-de89660de593,1,
,2023-12-18 03:00:00.000,,100003,,2024-01-20 06:45:00.534,2024-01-20 06:45:00.534,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":6862}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-18 03:00:00.000,f2aa20d4-10af-420b-85fd-00fa689782d7,1,
,2023-12-14 03:00:00.000,,100003,,2024-01-20 06:45:00.527,2024-01-20 06:45:00.527,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":10188}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-14 03:00:00.000,6c99f9d4-f09b-45b7-b004-821d0834aaea,1,
,2023-12-20 03:00:00.000,,100003,,2024-01-20 06:45:00.535,2024-01-20 06:45:00.535,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":7574}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-20 03:00:00.000,19ed8995-e58c-4af5-8e53-cf63d072ba56,1,
,2023-12-13 03:00:00.000,,100003,,2024-01-20 06:45:00.525,2024-01-20 06:45:00.525,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":11366}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-13 03:00:00.000,9ec8d0f0-3c33-4aec-95d8-ef3c799e0c87,1,
,2023-12-25 03:00:00.000,,100003,,2024-01-20 06:45:00.539,2024-01-20 06:45:00.539,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":9010}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-25 03:00:00.000,92238b28-b890-4f28-a143-186e0d4f0225,1,
,2024-01-06 03:00:00.000,,100003,,2024-01-20 06:45:00.545,2024-01-20 06:45:00.545,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":12052}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2024-01-06 03:00:00.000,f39740c9-5c57-4eb7-890d-3e8e28e7fb79,1,
,2023-12-15 03:00:00.000,,100003,,2024-01-20 06:45:00.528,2024-01-20 06:45:00.528,,,tracker_pedometer_reward_most_walking_day,UTC-0300,"{""mTarget"":-1,""mValue"":18966}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-15 03:00:00.000,3597cbfb-ca0d-4062-9c98-1fa52c62027d,1,
