com.samsung.shealth.tracker.pedometer_day_summary,6307003,7
create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
62660010,299,76eb0085-9439-4786-862e-51791d776409.binning_data.json,139888,6000,62660010,34,2024-05-24 14:21:54.005,com.sec.android.app.shealth,2024-05-24 04:02:03.203,76eb0085-9439-4786-862e-51791d776409.source_info.json,1.6488893,230.66003,9.749998,265,VfS0qUERdZ,com.sec.android.app.shealth,0,76eb0085-9439-4786-862e-51791d776409.achievement.json,76eb0085-9439-4786-862e-51791d776409,1716508800000,
62670070,6412,7ebb6520-db0d-436f-ad8b-0309d66c8fb4.binning_data.json,3704702,6000,62670070,11,2024-06-02 13:26:23.216,com.sec.android.app.shealth,2024-06-02 13:26:23.216,7ebb6520-db0d-436f-ad8b-0309d66c8fb4.source_info.json,1.2883143,4772.822,230.33955,6401,VfS0qUERdZ,com.sec.android.app.shealth,0,7ebb6520-db0d-436f-ad8b-0309d66c8fb4.achievement.json,7ebb6520-db0d-436f-ad8b-0309d66c8fb4,1717200000000,
62670070,5062,a35d85b8-6151-408d-bf2e-7957bd4868ba.binning_data.json,3083435,6000,62670070,24,2024-06-02 13:26:23.323,com.sec.android.app.shealth,2024-06-02 13:26:23.323,a35d85b8-6151-408d-bf2e-7957bd4868ba.source_info.json,1.2053177,3716.5195,184.32,5038,VfS0qUERdZ,com.sec.android.app.shealth,0,a35d85b8-6151-408d-bf2e-7957bd4868ba.achievement.json,a35d85b8-6151-408d-bf2e-7957bd4868ba,1717027200000,
62670070,4766,88d68483-3628-4284-a2ce-528540793386.binning_data.json,2841765,6000,62670070,28,2024-06-02 13:26:23.412,com.sec.android.app.shealth,2024-06-02 13:26:23.412,88d68483-3628-4284-a2ce-528540793386.source_info.json,1.2395705,3522.5686,174.00006,4738,VfS0qUERdZ,com.sec.android.app.shealth,0,88d68483-3628-4284-a2ce-528540793386.achievement.json,88d68483-3628-4284-a2ce-528540793386,1717113600000,
62670070,6939,38e160a4-ccb9-4c10-88d5-132a2ccf5ec6.binning_data.json,3695324,6000,62670070,1159,2024-06-02 13:26:23.766,com.sec.android.app.shealth,2024-06-02 13:26:23.766,38e160a4-ccb9-4c10-88d5-132a2ccf5ec6.source_info.json,1.4494623,5356.2334,274.3704,5780,VfS0qUERdZ,com.sec.android.app.shealth,0,38e160a4-ccb9-4c10-88d5-132a2ccf5ec6.achievement.json,38e160a4-ccb9-4c10-88d5-132a2ccf5ec6,1716940800000,
62670070,2303,54561436-88ea-44f0-ba22-c5e44f387ebc.binning_data.json,1290339,6000,62670070,9,2024-06-02 13:26:24.026,com.sec.android.app.shealth,2024-06-02 13:26:24.026,54561436-88ea-44f0-ba22-c5e44f387ebc.source_info.json,1.3426551,1732.4814,81.8302,2294,VfS0qUERdZ,com.sec.android.app.shealth,0,54561436-88ea-44f0-ba22-c5e44f387ebc.achievement.json,54561436-88ea-44f0-ba22-c5e44f387ebc,1716854400000,
62670070,6160,2e21f10c-77e0-4381-a6c1-01dd638cc20f.binning_data.json,3355725,6000,62670070,142,2024-06-02 13:26:24.848,com.sec.android.app.shealth,2024-06-02 13:26:24.848,2e21f10c-77e0-4381-a6c1-01dd638cc20f.source_info.json,1.3973348,4689.0713,225.18002,6018,VfS0qUERdZ,com.sec.android.app.shealth,0,2e21f10c-77e0-4381-a6c1-01dd638cc20f.achievement.json,2e21f10c-77e0-4381-a6c1-01dd638cc20f,1716768000000,
62670070,1848,825c128b-7df2-437d-9f0b-c54d468734a6.binning_data.json,1048950,6000,62670070,54,2024-06-02 13:26:25.232,com.sec.android.app.shealth,2024-06-02 13:26:25.232,825c128b-7df2-437d-9f0b-c54d468734a6.source_info.json,1.319519,1384.11,69.20002,1794,VfS0qUERdZ,com.sec.android.app.shealth,0,825c128b-7df2-437d-9f0b-c54d468734a6.achievement.json,825c128b-7df2-437d-9f0b-c54d468734a6,1716681600000,
62660010,2096,44068ab8-613b-4f01-a33b-66d38123c5ee.binning_data.json,1049747,6000,62670070,17,2024-06-02 13:26:59.085,com.sec.android.app.shealth,2024-05-23 03:51:41.916,44068ab8-613b-4f01-a33b-66d38123c5ee.source_info.json,1.475259,1548.6499,64.09,2079,VfS0qUERdZ,com.sec.android.app.shealth,0,44068ab8-613b-4f01-a33b-66d38123c5ee.achievement.json,44068ab8-613b-4f01-a33b-66d38123c5ee,1716422400000,
62670070,299,e0aa688c-8bfe-42a0-a57c-4a2a2ec3cdc1.binning_data.json,139888,6000,62670070,34,2024-06-02 13:26:53.721,com.sec.android.app.shealth,2024-06-02 13:26:53.721,,1.6488893,230.66003,9.749998,265,XLy3VBYEN4,com.sec.android.app.shealth,0,e0aa688c-8bfe-42a0-a57c-4a2a2ec3cdc1.achievement.json,e0aa688c-8bfe-42a0-a57c-4a2a2ec3cdc1,1716508800000,
62660010,3639,27f5f1d9-45d2-4204-8bed-4e6213d38876.binning_data.json,1917094,6000,62670070,58,2024-06-02 13:26:53.782,com.sec.android.app.shealth,2024-05-15 03:00:06.161,,1.4911628,2858.7,115.50999,3581,zygK3IiKBU,com.sec.android.app.shealth,0,27f5f1d9-45d2-4204-8bed-4e6213d38876.achievement.json,27f5f1d9-45d2-4204-8bed-4e6213d38876,1715644800000,
62670070,6160,1ced0f25-50c6-4bfb-9574-4ccc6d949984.binning_data.json,3355725,6000,62670070,142,2024-06-02 13:27:01.301,com.sec.android.app.shealth,2024-06-02 13:27:01.301,,1.3973348,4689.0713,225.18002,6018,60rRju/E5J,com.sec.android.app.shealth,0,1ced0f25-50c6-4bfb-9574-4ccc6d949984.achievement.json,1ced0f25-50c6-4bfb-9574-4ccc6d949984,1716768000000,
62670070,4766,48e9ae90-077f-4f66-b951-b4026b3b2062.binning_data.json,2841765,6000,62670070,28,2024-06-02 13:27:01.419,com.sec.android.app.shealth,2024-06-02 13:27:01.419,,1.2395705,3522.5686,174.00006,4738,60rRju/E5J,com.sec.android.app.shealth,0,48e9ae90-077f-4f66-b951-b4026b3b2062.achievement.json,48e9ae90-077f-4f66-b951-b4026b3b2062,1717113600000,
62660010,8904,0ee31336-290c-4042-a91f-21807920729c.binning_data.json,4520269,6000,62670070,202,2024-06-02 13:26:59.069,com.sec.android.app.shealth,2024-05-12 03:08:12.587,0ee31336-290c-4042-a91f-21807920729c.source_info.json,1.5160534,6852.97,285.82,8702,VfS0qUERdZ,com.sec.android.app.shealth,0,0ee31336-290c-4042-a91f-21807920729c.achievement.json,0ee31336-290c-4042-a91f-21807920729c,1715472000000,
62670070,5062,e25cda8e-a5fd-4998-a0df-ff2a54944279.binning_data.json,3083435,6000,62670070,24,2024-06-02 13:27:01.331,com.sec.android.app.shealth,2024-06-02 13:27:01.331,,1.2053177,3716.5195,184.32,5038,60rRju/E5J,com.sec.android.app.shealth,0,e25cda8e-a5fd-4998-a0df-ff2a54944279.achievement.json,e25cda8e-a5fd-4998-a0df-ff2a54944279,1717027200000,
62670070,1848,6190be63-9857-46f0-bbb1-fb3408b647ba.binning_data.json,1048950,6000,62670070,54,2024-06-02 13:27:01.316,com.sec.android.app.shealth,2024-06-02 13:27:01.316,,1.319519,1384.11,69.20002,1794,60rRju/E5J,com.sec.android.app.shealth,0,6190be63-9857-46f0-bbb1-fb3408b647ba.achievement.json,6190be63-9857-46f0-bbb1-fb3408b647ba,1716681600000,
62670070,8412,24139bf6-dfe5-4618-ace2-8980ae4801e2.binning_data.json,4768896,6000,62670070,137,2024-06-03 03:00:04.006,com.sec.android.app.shealth,2024-06-02 13:27:01.424,,1.247027,5946.943,268.3996,8275,60rRju/E5J,com.sec.android.app.shealth,0,24139bf6-dfe5-4618-ace2-8980ae4801e2.achievement.json,24139bf6-dfe5-4618-ace2-8980ae4801e2,1717286400000,
62670070,6412,fd83a9b8-fe7b-41e5-965b-7b18416f87e3.binning_data.json,3704702,6000,62670070,11,2024-06-02 13:27:01.429,com.sec.android.app.shealth,2024-06-02 13:27:01.429,,1.2883143,4772.822,230.33955,6401,60rRju/E5J,com.sec.android.app.shealth,0,fd83a9b8-fe7b-41e5-965b-7b18416f87e3.achievement.json,fd83a9b8-fe7b-41e5-965b-7b18416f87e3,1717200000000,
62670070,7494,ba0c9a12-8ca7-4fab-ae89-ab352f3f66de.binning_data.json,3788483,6000,62670070,265,2024-06-03 03:00:02.426,com.sec.android.app.shealth,2024-06-02 16:50:44.216,,1.4757513,5590.86,240.05998,7229,XLy3VBYEN4,com.sec.android.app.shealth,0,ba0c9a12-8ca7-4fab-ae89-ab352f3f66de.achievement.json,ba0c9a12-8ca7-4fab-ae89-ab352f3f66de,1717286400000,
62670070,2303,6cab02f4-6176-4c8f-9b4b-8f1f54093a6f.binning_data.json,1290339,6000,62670070,9,2024-06-02 13:27:01.309,com.sec.android.app.shealth,2024-06-02 13:27:01.309,,1.3426551,1732.4814,81.8302,2294,60rRju/E5J,com.sec.android.app.shealth,0,6cab02f4-6176-4c8f-9b4b-8f1f54093a6f.achievement.json,6cab02f4-6176-4c8f-9b4b-8f1f54093a6f,1716854400000,
62670070,6939,e2ed3c89-1cd1-4989-94dd-0d9eaf617911.binning_data.json,3695324,6000,62670070,1159,2024-06-02 13:27:01.325,com.sec.android.app.shealth,2024-06-02 13:27:01.325,,1.4494623,5356.2334,274.3704,5780,60rRju/E5J,com.sec.android.app.shealth,0,e2ed3c89-1cd1-4989-94dd-0d9eaf617911.achievement.json,e2ed3c89-1cd1-4989-94dd-0d9eaf617911,1716940800000,
62670070,9375,266d7908-4e73-4d4d-acc5-9e2fa42df026.binning_data.json,5022364,6000,62670070,316,2024-06-03 00:06:06.549,com.sec.android.app.shealth,2024-06-02 13:26:22.671,266d7908-4e73-4d4d-acc5-9e2fa42df026.source_info.json,1.3612765,6836.8267,303.69986,9059,VfS0qUERdZ,com.sec.android.app.shealth,0,266d7908-4e73-4d4d-acc5-9e2fa42df026.achievement.json,266d7908-4e73-4d4d-acc5-9e2fa42df026,1717286400000,
62670070,3318,8f83229f-a73d-466e-bad0-c6a3161d46ca.binning_data.json,1848345,6000,62670070,15,2024-06-06 03:00:03.568,com.sec.android.app.shealth,2024-06-05 03:00:03.103,,1.2668726,2341.6187,103.52002,3303,60rRju/E5J,com.sec.android.app.shealth,0,8f83229f-a73d-466e-bad0-c6a3161d46ca.achievement.json,8f83229f-a73d-466e-bad0-c6a3161d46ca,1717459200000,
62670070,1726,5d613ee4-1409-4356-a046-246fd5edaea9.binning_data.json,924967,6000,62670070,3,2024-06-04 03:00:02.997,com.sec.android.app.shealth,2024-06-04 03:00:02.997,,1.3791616,1275.6799,53.839993,1723,XLy3VBYEN4,com.sec.android.app.shealth,0,5d613ee4-1409-4356-a046-246fd5edaea9.achievement.json,5d613ee4-1409-4356-a046-246fd5edaea9,1717372800000,
62670070,2308,cd3e3406-06b5-4890-aa97-7f80e6b7f515.binning_data.json,1251023,6000,62670070,33,2024-06-04 22:33:49.118,com.sec.android.app.shealth,2024-06-03 03:29:41.576,cd3e3406-06b5-4890-aa97-7f80e6b7f515.source_info.json,1.3497022,1688.51,72.88,2275,VfS0qUERdZ,com.sec.android.app.shealth,0,cd3e3406-06b5-4890-aa97-7f80e6b7f515.achievement.json,cd3e3406-06b5-4890-aa97-7f80e6b7f515,1717372800000,
62670070,2152,bcf04e97-ab40-4c04-bf14-a0ee20d73a18.binning_data.json,1145619,6000,62670070,3,2024-06-05 03:00:01.872,com.sec.android.app.shealth,2024-06-05 03:00:01.872,,1.3588456,1556.72,64.92999,2149,XLy3VBYEN4,com.sec.android.app.shealth,0,bcf04e97-ab40-4c04-bf14-a0ee20d73a18.achievement.json,bcf04e97-ab40-4c04-bf14-a0ee20d73a18,1717459200000,
62670070,617,bc7b4700-3a99-4ffd-b2c4-5a3a92354b24.binning_data.json,344207,6000,62670070,30,2024-06-05 03:00:03.150,com.sec.android.app.shealth,2024-06-04 03:00:04.669,,1.2744062,438.66006,20.160004,587,60rRju/E5J,com.sec.android.app.shealth,0,bc7b4700-3a99-4ffd-b2c4-5a3a92354b24.achievement.json,bc7b4700-3a99-4ffd-b2c4-5a3a92354b24,1717372800000,
62670070,4185,c6a50988-6c96-403c-86c7-2e120ed3f332.binning_data.json,2273673,6000,62670070,18,2024-06-05 03:27:04.246,com.sec.android.app.shealth,2024-06-04 04:56:27.549,c6a50988-6c96-403c-86c7-2e120ed3f332.source_info.json,1.313306,2986.0286,128.84001,4167,VfS0qUERdZ,com.sec.android.app.shealth,0,c6a50988-6c96-403c-86c7-2e120ed3f332.achievement.json,c6a50988-6c96-403c-86c7-2e120ed3f332,1717459200000,
62670070,5094,83df61d8-46ed-4487-bbdb-1dc315b6d851.binning_data.json,2718284,6000,62670070,337,2024-06-06 03:00:02.080,com.sec.android.app.shealth,2024-06-06 03:00:02.080,,1.3982018,3800.71,170.59,4757,XLy3VBYEN4,com.sec.android.app.shealth,0,83df61d8-46ed-4487-bbdb-1dc315b6d851.achievement.json,83df61d8-46ed-4487-bbdb-1dc315b6d851,1717545600000,
62670070,9156,6ee8d3c6-3d65-4bd3-899a-2fe548f3fdb1.binning_data.json,5029949,6000,62670070,340,2024-06-06 03:16:50.887,com.sec.android.app.shealth,2024-06-05 03:27:03.923,6ee8d3c6-3d65-4bd3-899a-2fe548f3fdb1.source_info.json,1.3157107,6617.9585,296.6799,8816,VfS0qUERdZ,com.sec.android.app.shealth,0,6ee8d3c6-3d65-4bd3-899a-2fe548f3fdb1.achievement.json,6ee8d3c6-3d65-4bd3-899a-2fe548f3fdb1,1717545600000,
62670070,5313,12262d00-13b0-47ad-b759-8bedbbc2ce25.binning_data.json,2651039,6000,62670070,166,2024-06-07 03:00:02.477,com.sec.android.app.shealth,2024-06-07 03:00:02.477,,1.5134063,4012.1,170.95998,5147,XLy3VBYEN4,com.sec.android.app.shealth,0,12262d00-13b0-47ad-b759-8bedbbc2ce25.achievement.json,12262d00-13b0-47ad-b759-8bedbbc2ce25,1717632000000,
62670070,8061,03bc4312-0783-49e1-817f-056e37fd5b01.binning_data.json,4611220,6000,62670070,9,2024-06-07 03:00:03.882,com.sec.android.app.shealth,2024-06-06 03:00:03.553,,1.2248553,5648.078,249.59987,8052,60rRju/E5J,com.sec.android.app.shealth,0,03bc4312-0783-49e1-817f-056e37fd5b01.achievement.json,03bc4312-0783-49e1-817f-056e37fd5b01,1717545600000,
62670070,6382,daef251e-eee8-42f8-b246-b54278e07a7a.binning_data.json,3573314,6000,62670070,32,2024-06-07 03:00:03.901,com.sec.android.app.shealth,2024-06-07 03:00:03.901,,1.2611898,4506.6274,196.02983,6350,60rRju/E5J,com.sec.android.app.shealth,0,daef251e-eee8-42f8-b246-b54278e07a7a.achievement.json,daef251e-eee8-42f8-b246-b54278e07a7a,1717632000000,
62670070,11,65ed3d41-69f2-493e-bf7a-30953278912c.binning_data.json,4932,6000,62670070,0,2024-06-08 03:00:04.132,com.sec.android.app.shealth,2024-06-08 03:00:04.132,,1.6969298,8.37,0.31,11,60rRju/E5J,com.sec.android.app.shealth,0,65ed3d41-69f2-493e-bf7a-30953278912c.achievement.json,65ed3d41-69f2-493e-bf7a-30953278912c,1717718400000,
62670070,2984,42768e35-f748-4d84-a3ad-1e69e8dff64d.binning_data.json,1572313,6000,62670070,16,2024-06-08 03:03:39.760,com.sec.android.app.shealth,2024-06-08 03:00:02.720,,1.3995432,2200.52,92.35999,2968,XLy3VBYEN4,com.sec.android.app.shealth,0,42768e35-f748-4d84-a3ad-1e69e8dff64d.achievement.json,42768e35-f748-4d84-a3ad-1e69e8dff64d,1717718400000,
62670070,2995,bb460a95-68b9-4783-a428-abb0ef85ae7f.binning_data.json,1577245,6000,62670070,16,2024-06-08 03:24:18.104,com.sec.android.app.shealth,2024-06-07 03:30:04.848,bb460a95-68b9-4783-a428-abb0ef85ae7f.source_info.json,1.4004731,2208.89,92.66999,2979,VfS0qUERdZ,com.sec.android.app.shealth,0,bb460a95-68b9-4783-a428-abb0ef85ae7f.achievement.json,bb460a95-68b9-4783-a428-abb0ef85ae7f,1717718400000,
62670070,10019,1f6f831c-e1d0-4257-b292-c508332e1c4f.binning_data.json,5064429,6000,62670070,283,2024-06-09 03:00:02.639,com.sec.android.app.shealth,2024-06-08 03:03:39.812,,1.4799929,7495.32,318.88998,9736,XLy3VBYEN4,com.sec.android.app.shealth,0,1f6f831c-e1d0-4257-b292-c508332e1c4f.achievement.json,1f6f831c-e1d0-4257-b292-c508332e1c4f,1717804800000,
62670070,12875,0bcbabb1-06bd-4ed2-871f-01842cd65a3b.binning_data.json,6683535,6000,62670070,328,2024-06-09 17:33:36.827,com.sec.android.app.shealth,2024-06-08 03:03:38.427,0bcbabb1-06bd-4ed2-871f-01842cd65a3b.source_info.json,1.4186444,9481.56,415.7199,12547,VfS0qUERdZ,com.sec.android.app.shealth,0,0bcbabb1-06bd-4ed2-871f-01842cd65a3b.achievement.json,0bcbabb1-06bd-4ed2-871f-01842cd65a3b,1717804800000,
62670070,8127,609257e4-755d-4a54-a54b-11e860d1f5e9.binning_data.json,4291935,6000,62670070,11,2024-06-12 03:00:05.630,com.sec.android.app.shealth,2024-06-12 03:00:05.630,,1.3793101,5919.9097,245.38997,8116,XLy3VBYEN4,com.sec.android.app.shealth,0,609257e4-755d-4a54-a54b-11e860d1f5e9.achievement.json,609257e4-755d-4a54-a54b-11e860d1f5e9,1718064000000,
62670070,3729,05b86468-b342-4713-a6bd-e9f76a631d14.binning_data.json,1939605,6000,62670070,31,2024-06-11 03:00:02.746,com.sec.android.app.shealth,2024-06-11 03:00:02.746,,1.4152312,2744.99,114.22999,3698,XLy3VBYEN4,com.sec.android.app.shealth,0,05b86468-b342-4713-a6bd-e9f76a631d14.achievement.json,05b86468-b342-4713-a6bd-e9f76a631d14,1717977600000,
62670070,8354,de27b19f-9a8b-4f9c-a63a-5b300aca63ea.binning_data.json,4420085,6000,62670070,188,2024-06-07 02:33:51.366,com.sec.android.app.shealth,2024-06-06 03:36:13.920,de27b19f-9a8b-4f9c-a63a-5b300aca63ea.source_info.json,1.3841625,6118.1177,265.35983,8166,VfS0qUERdZ,com.sec.android.app.shealth,0,de27b19f-9a8b-4f9c-a63a-5b300aca63ea.achievement.json,de27b19f-9a8b-4f9c-a63a-5b300aca63ea,1717632000000,
62670070,14422,218639f1-c253-4cab-bac6-999511229689.binning_data.json,7083900,6000,62670070,2009,2024-06-10 09:17:00.444,com.sec.android.app.shealth,2024-06-09 03:11:21.526,218639f1-c253-4cab-bac6-999511229689.source_info.json,1.6022729,11350.341,522.72986,12413,VfS0qUERdZ,com.sec.android.app.shealth,0,218639f1-c253-4cab-bac6-999511229689.achievement.json,218639f1-c253-4cab-bac6-999511229689,1717891200000,
62670070,12380,10433864-89e4-430b-93d4-57666adcd714.binning_data.json,5941290,6000,62670070,1951,2024-06-10 03:00:04.342,com.sec.android.app.shealth,2024-06-10 03:00:04.342,,1.6601647,9863.52,456.45996,10429,XLy3VBYEN4,com.sec.android.app.shealth,0,10433864-89e4-430b-93d4-57666adcd714.achievement.json,10433864-89e4-430b-93d4-57666adcd714,1717891200000,
62670070,4785,86bc0f6e-c977-4167-934f-7c71b41170db.binning_data.json,2532074,6000,62670070,53,2024-06-11 22:54:11.267,com.sec.android.app.shealth,2024-06-10 09:17:00.007,86bc0f6e-c977-4167-934f-7c71b41170db.source_info.json,1.38691,3511.7595,147.99994,4732,VfS0qUERdZ,com.sec.android.app.shealth,0,86bc0f6e-c977-4167-934f-7c71b41170db.achievement.json,86bc0f6e-c977-4167-934f-7c71b41170db,1717977600000,
62670070,10902,0b788dbc-ab20-4dc2-a3dc-e6cadd8f8d9e.binning_data.json,5864790,6000,62670070,221,2024-06-11 03:00:04.982,com.sec.android.app.shealth,2024-06-10 03:00:06.035,,1.3576779,7962.497,341.83975,10681,60rRju/E5J,com.sec.android.app.shealth,0,0b788dbc-ab20-4dc2-a3dc-e6cadd8f8d9e.achievement.json,0b788dbc-ab20-4dc2-a3dc-e6cadd8f8d9e,1717891200000,
62670070,9983,5d77a227-081f-4403-8783-66538ad9a761.binning_data.json,5441424,6000,62670070,166,2024-06-10 03:00:06.050,com.sec.android.app.shealth,2024-06-09 03:00:04.947,,1.3070912,7112.4385,319.46994,9817,60rRju/E5J,com.sec.android.app.shealth,0,5d77a227-081f-4403-8783-66538ad9a761.achievement.json,5d77a227-081f-4403-8783-66538ad9a761,1717804800000,
62670070,3120,b2c54868-328b-4d03-8bff-a3e4685c0b37.binning_data.json,1755999,6000,62670070,10,2024-06-13 03:30:39.314,com.sec.android.app.shealth,2024-06-12 03:00:07.216,,1.2719306,2233.5098,97.27995,3110,60rRju/E5J,com.sec.android.app.shealth,0,b2c54868-328b-4d03-8bff-a3e4685c0b37.achievement.json,b2c54868-328b-4d03-8bff-a3e4685c0b37,1718064000000,
62670070,4652,18adf077-b082-4b61-adcc-5d4b19a5914a.binning_data.json,2499005,6000,62670070,86,2024-06-14 03:00:16.476,com.sec.android.app.shealth,2024-06-14 03:00:16.476,,1.3936902,3482.84,151.69,4566,XLy3VBYEN4,com.sec.android.app.shealth,0,18adf077-b082-4b61-adcc-5d4b19a5914a.achievement.json,18adf077-b082-4b61-adcc-5d4b19a5914a,1718236800000,
62670070,15572,46cea846-e83e-4771-ac6e-7d0d70cc1c66.binning_data.json,7940880,6000,62670070,955,2024-06-15 10:44:29.778,com.sec.android.app.shealth,2024-06-12 09:00:34.933,46cea846-e83e-4771-ac6e-7d0d70cc1c66.source_info.json,1.4828264,11774.947,520.83997,14617,VfS0qUERdZ,com.sec.android.app.shealth,0,46cea846-e83e-4771-ac6e-7d0d70cc1c66.achievement.json,46cea846-e83e-4771-ac6e-7d0d70cc1c66,1718150400000,
62670070,3352,b7ec1235-c812-470f-b4a1-6873314f941a.binning_data.json,1803550,6000,62670070,68,2024-06-12 03:00:07.245,com.sec.android.app.shealth,2024-06-11 03:00:04.975,,1.3657502,2463.2,104.42994,3284,60rRju/E5J,com.sec.android.app.shealth,0,b7ec1235-c812-470f-b4a1-6873314f941a.achievement.json,b7ec1235-c812-470f-b4a1-6873314f941a,1717977600000,
62670070,826,688a6085-1408-4eea-b3a0-59b3263b5585.binning_data.json,432774,6000,62670070,3,2024-06-15 03:00:06.680,com.sec.android.app.shealth,2024-06-15 03:00:06.680,,1.4652901,634.14,26.119997,823,XLy3VBYEN4,com.sec.android.app.shealth,0,688a6085-1408-4eea-b3a0-59b3263b5585.achievement.json,688a6085-1408-4eea-b3a0-59b3263b5585,1718323200000,
62670070,4652,354bb297-b656-4639-9d29-0898a7bfdf41.binning_data.json,2499005,6000,62670070,86,2024-06-14 00:05:47.033,com.sec.android.app.shealth,2024-06-13 03:33:39.329,354bb297-b656-4639-9d29-0898a7bfdf41.source_info.json,1.3936902,3482.84,151.69,4566,VfS0qUERdZ,com.sec.android.app.shealth,0,354bb297-b656-4639-9d29-0898a7bfdf41.achievement.json,354bb297-b656-4639-9d29-0898a7bfdf41,1718236800000,
62670070,404,f4944c47-86d7-4650-b5de-7b2832550f9b.binning_data.json,229539,6000,62670070,0,2024-06-16 03:00:04.185,com.sec.android.app.shealth,2024-06-16 03:00:04.185,,1.2665343,290.72003,12.46,404,60rRju/E5J,com.sec.android.app.shealth,0,f4944c47-86d7-4650-b5de-7b2832550f9b.achievement.json,f4944c47-86d7-4650-b5de-7b2832550f9b,1718323200000,
62670070,12315,c9151fea-db6e-4e73-8fa4-98917706e0a9.binning_data.json,6304763,6000,62670070,474,2024-06-16 02:45:16.179,com.sec.android.app.shealth,2024-06-15 03:44:49.797,c9151fea-db6e-4e73-8fa4-98917706e0a9.source_info.json,1.5290264,9640.15,402.77985,11841,VfS0qUERdZ,com.sec.android.app.shealth,0,c9151fea-db6e-4e73-8fa4-98917706e0a9.achievement.json,c9151fea-db6e-4e73-8fa4-98917706e0a9,1718409600000,
62670070,9937,2ded12c2-d3a6-4136-a373-e2423a679381.binning_data.json,5310071,6000,62670070,16,2024-06-12 03:08:45.595,com.sec.android.app.shealth,2024-06-11 03:39:07.741,2ded12c2-d3a6-4136-a373-e2423a679381.source_info.json,1.3576051,7208.9795,302.34995,9921,VfS0qUERdZ,com.sec.android.app.shealth,0,2ded12c2-d3a6-4136-a373-e2423a679381.achievement.json,2ded12c2-d3a6-4136-a373-e2423a679381,1718064000000,
62670070,2470,43b05d07-c120-49a1-855c-f2c798317f31.binning_data.json,1267861,6000,62670070,9,2024-06-20 03:00:02.368,com.sec.android.app.shealth,2024-06-20 03:00:02.368,,1.5425506,1955.74,78.74999,2461,XLy3VBYEN4,com.sec.android.app.shealth,0,43b05d07-c120-49a1-855c-f2c798317f31.achievement.json,43b05d07-c120-49a1-855c-f2c798317f31,1718755200000,
62670070,12333,411e532b-c9fa-4ed8-8e77-ec5616eb963e.binning_data.json,6042261,6000,62670070,946,2024-06-13 03:30:35.732,com.sec.android.app.shealth,2024-06-13 03:30:35.732,,1.5655875,9459.69,415.08997,11387,XLy3VBYEN4,com.sec.android.app.shealth,0,411e532b-c9fa-4ed8-8e77-ec5616eb963e.achievement.json,411e532b-c9fa-4ed8-8e77-ec5616eb963e,1718150400000,
62670070,967,02fb8dcf-06d0-4678-8044-b7e80382b6e1.binning_data.json,520376,6000,62670070,3,2024-06-15 10:44:29.747,com.sec.android.app.shealth,2024-06-14 07:04:55.887,02fb8dcf-06d0-4678-8044-b7e80382b6e1.source_info.json,1.3969104,726.92,30.549997,964,VfS0qUERdZ,com.sec.android.app.shealth,0,02fb8dcf-06d0-4678-8044-b7e80382b6e1.achievement.json,02fb8dcf-06d0-4678-8044-b7e80382b6e1,1718323200000,
62670070,7095,cf3ea65b-500c-431a-93c0-0f70dd53f595.binning_data.json,3960393,6000,62670070,22,2024-06-16 03:00:04.178,com.sec.android.app.shealth,2024-06-16 03:00:04.178,,1.2970709,5136.9116,218.88985,7073,60rRju/E5J,com.sec.android.app.shealth,0,cf3ea65b-500c-431a-93c0-0f70dd53f595.achievement.json,cf3ea65b-500c-431a-93c0-0f70dd53f595,1718409600000,
62670070,12610,ab32f93f-a3cb-458e-b5e8-24ed1de8dea3.binning_data.json,6834946,6000,62670070,131,2024-06-16 03:00:04.190,com.sec.android.app.shealth,2024-06-13 03:30:39.630,,1.3573457,9277.386,398.5598,12479,60rRju/E5J,com.sec.android.app.shealth,0,ab32f93f-a3cb-458e-b5e8-24ed1de8dea3.achievement.json,ab32f93f-a3cb-458e-b5e8-24ed1de8dea3,1718150400000,
62670070,10258,eed5a805-f9d4-484f-9cdd-a1907d946bd6.binning_data.json,5069110,6000,62670070,489,2024-06-16 03:00:02.566,com.sec.android.app.shealth,2024-06-16 03:00:02.566,,1.6428839,8327.96,345.12997,9769,XLy3VBYEN4,com.sec.android.app.shealth,0,eed5a805-f9d4-484f-9cdd-a1907d946bd6.achievement.json,eed5a805-f9d4-484f-9cdd-a1907d946bd6,1718409600000,
62670070,5899,8fbe3739-bf04-4940-ac31-f55395d0f278.binning_data.json,3053919,6000,62670070,84,2024-06-19 03:00:04.339,com.sec.android.app.shealth,2024-06-18 03:07:17.111,,1.5191363,4639.32,187.95999,5815,XLy3VBYEN4,com.sec.android.app.shealth,0,8fbe3739-bf04-4940-ac31-f55395d0f278.achievement.json,8fbe3739-bf04-4940-ac31-f55395d0f278,1718668800000,
