com.samsung.health.floors_climbed,6307003,7
start_time,custom,update_time,create_time,client_data_id,client_data_ver,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2024-01-24 21:15:37.691,,2024-01-24 21:35:03.133,2024-01-24 21:35:02.179,,,3.0,b370d072-707f-46fa-a9b4-fdebb9800029.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-24 21:27:42.000,b370d072-707f-46fa-a9b4-fdebb9800029,
2024-01-25 19:55:02.923,,2024-01-25 20:14:26.783,2024-01-25 20:14:26.783,,,1.0,ea4528c7-e3be-489c-9e4f-cf2f0505a127.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-25 20:09:50.000,ea4528c7-e3be-489c-9e4f-cf2f0505a127,
2024-01-25 23:15:02.459,,2024-01-26 01:06:08.472,2024-01-26 01:06:08.472,,,2.0,7a9d8188-4bad-44fc-88c5-4a7c34414708.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-26 01:06:08.403,7a9d8188-4bad-44fc-88c5-4a7c34414708,
2024-01-26 22:24:39.825,,2024-01-26 22:26:26.385,2024-01-26 22:26:26.385,,,1.0,c68c12a7-b3b6-47c6-91da-acee395dba8f.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-26 22:26:10.000,c68c12a7-b3b6-47c6-91da-acee395dba8f,
2024-01-26 23:15:02.207,,2024-01-27 00:32:59.831,2024-01-27 00:32:59.716,,,2.0,7dc42d68-9406-405b-9130-f0f458db6d80.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-26 23:28:47.000,7dc42d68-9406-405b-9130-f0f458db6d80,
2024-01-27 03:00:00.000,,2024-01-27 03:00:00.335,2024-01-27 03:00:00.335,,,3.0,30ec62cd-0945-4cbf-bb59-d56d675b9cd2.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-27 03:00:00.167,30ec62cd-0945-4cbf-bb59-d56d675b9cd2,
2024-01-27 13:23:07.502,,2024-01-27 13:27:20.520,2024-01-27 13:27:20.520,,,1.0,70ac154e-091d-4322-b7a4-e12d7e837dfb.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-27 13:25:26.999,70ac154e-091d-4322-b7a4-e12d7e837dfb,
2024-01-27 13:27:22.377,,2024-01-27 15:56:05.031,2024-01-27 15:56:05.031,,,1.0,55cbfed0-107a-4702-a6a3-940a3f554c6b.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-27 15:54:51.000,55cbfed0-107a-4702-a6a3-940a3f554c6b,
2024-01-28 22:15:01.337,,2024-01-28 23:35:03.360,2024-01-28 23:35:03.360,,,1.0,bf42acaa-5ea4-4bc6-8ee6-98069100bc91.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-28 23:35:03.273,bf42acaa-5ea4-4bc6-8ee6-98069100bc91,
2024-01-29 22:35:02.025,,2024-01-29 23:35:02.284,2024-01-29 23:35:02.284,,,1.0,dd0ce240-99be-499b-9035-607d15606fd2.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-29 23:16:06.000,dd0ce240-99be-499b-9035-607d15606fd2,
2024-01-31 16:55:03.251,,2024-01-31 16:57:59.082,2024-01-31 16:57:41.678,,,1.0,56d8e7d2-2154-4fd0-ad3b-88231303cb72.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-31 16:57:00.000,56d8e7d2-2154-4fd0-ad3b-88231303cb72,
2024-01-31 17:15:56.966,,2024-01-31 17:48:47.459,2024-01-31 17:48:47.459,,,1.0,ad13556f-0778-40ae-873f-bb141ba94532.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-01-31 17:48:47.396,ad13556f-0778-40ae-873f-bb141ba94532,
2024-02-01 12:15:01.858,,2024-02-01 12:24:11.526,2024-02-01 12:24:11.526,,,1.0,b3e1da17-b485-4b4d-83b7-21ffdc8dd31e.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-01 12:21:57.999,b3e1da17-b485-4b4d-83b7-21ffdc8dd31e,
2024-02-01 13:09:47.857,,2024-02-01 16:09:07.129,2024-02-01 16:09:07.129,,,1.0,70ec8ce1-bbee-45d5-a1e9-6ad0acbc8cca.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-01 15:33:27.999,70ec8ce1-bbee-45d5-a1e9-6ad0acbc8cca,
2024-02-01 22:19:51.081,,2024-02-01 22:55:00.657,2024-02-01 22:55:00.657,,,1.0,cbe6e5db-9dd0-4ff6-81e4-6eaf0ab973fc.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-01 22:38:09.000,cbe6e5db-9dd0-4ff6-81e4-6eaf0ab973fc,
2024-02-01 22:38:09.000,,2024-02-01 23:18:42.287,2024-02-01 23:18:42.287,,,1.0,4fc0997d-cba4-40d1-93c5-ef87f9a1555a.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-01 22:57:28.999,4fc0997d-cba4-40d1-93c5-ef87f9a1555a,
2024-02-01 22:57:29.000,,2024-02-01 23:18:42.428,2024-02-01 23:18:42.428,,,2.0,2c3fa296-08b2-4050-b432-eff15a83802c.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-01 23:06:13.001,2c3fa296-08b2-4050-b432-eff15a83802c,
2024-02-01 23:06:13.001,,2024-02-01 23:18:42.606,2024-02-01 23:18:42.606,,,1.0,78f96c4b-75ab-4c4d-837e-f604c2a6bfd7.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-01 23:07:41.000,78f96c4b-75ab-4c4d-837e-f604c2a6bfd7,
2024-02-01 23:07:41.000,,2024-02-01 23:18:42.871,2024-02-01 23:18:42.871,,,1.0,52c85b28-b7f2-40b2-ab90-28b21660fd8f.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-01 23:11:08.000,52c85b28-b7f2-40b2-ab90-28b21660fd8f,
2024-02-03 13:15:02.702,,2024-02-03 13:55:30.711,2024-02-03 13:55:30.711,,,1.0,dc0d8c20-7e2b-44c9-b1c9-9fa52c9eecce.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-03 13:50:09.999,dc0d8c20-7e2b-44c9-b1c9-9fa52c9eecce,
2024-02-03 13:50:10.000,,2024-02-03 14:17:05.061,2024-02-03 14:17:05.061,,,1.0,c797fe5f-9043-41e8-8899-ea2daaf08d03.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-03 14:15:21.000,c797fe5f-9043-41e8-8899-ea2daaf08d03,
2024-02-03 14:15:21.000,,2024-02-03 15:10:48.498,2024-02-03 15:10:48.498,,,1.0,55921528-79ad-483a-a909-84b74b2dfb3c.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-03 15:08:08.000,55921528-79ad-483a-a909-84b74b2dfb3c,
2024-02-03 15:08:08.000,,2024-02-03 15:30:05.287,2024-02-03 15:30:04.816,,,2.0,790464ba-b1ea-444e-8767-1914001d9d2e.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-03 15:17:03.000,790464ba-b1ea-444e-8767-1914001d9d2e,
2024-02-03 15:35:01.650,,2024-02-03 15:55:01.282,2024-02-03 15:55:01.282,,,2.0,6a7e1496-0fd3-453e-88e0-cf2b9dec2ffc.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-03 15:50:04.000,6a7e1496-0fd3-453e-88e0-cf2b9dec2ffc,
2024-02-03 20:35:03.659,,2024-02-03 20:53:23.372,2024-02-03 20:53:23.372,,,2.0,75e671b2-6d19-4fc4-81c5-27b6b62ac3ab.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-03 20:53:23.277,75e671b2-6d19-4fc4-81c5-27b6b62ac3ab,
2024-02-03 21:55:03.076,,2024-02-03 22:13:22.672,2024-02-03 22:13:22.672,,,1.0,691dcf21-61c7-46d3-83ea-0027899534ec.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-03 22:07:27.000,691dcf21-61c7-46d3-83ea-0027899534ec,
2024-02-05 22:35:02.024,,2024-02-05 22:44:13.248,2024-02-05 22:44:13.248,,,1.0,f6e0bbc1-9c9b-47e6-b4cd-5b67d5372706.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-05 22:44:13.178,f6e0bbc1-9c9b-47e6-b4cd-5b67d5372706,
2024-02-06 00:31:52.646,,2024-02-06 00:35:02.221,2024-02-06 00:35:02.221,,,1.0,248d50e9-3bc1-45f6-a69a-43c0ce91374f.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-06 00:34:26.000,248d50e9-3bc1-45f6-a69a-43c0ce91374f,
2024-02-06 01:35:02.034,,2024-02-06 02:13:14.867,2024-02-06 02:13:14.867,,,1.0,1a74995f-7c55-4d22-8cfc-fb279b571add.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-06 02:13:14.805,1a74995f-7c55-4d22-8cfc-fb279b571add,
2024-02-07 16:55:01.829,,2024-02-07 19:27:28.273,2024-02-07 19:27:28.273,,,1.0,d64dd3b0-bdf5-46a3-8e1d-c33c9bfe9341.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-07 18:32:14.999,d64dd3b0-bdf5-46a3-8e1d-c33c9bfe9341,
2024-02-08 22:43:05.000,,2024-02-08 23:23:11.961,2024-02-08 23:23:11.961,,,1.0,14c4f91d-3c32-4e6f-a985-58081aa9d262.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-08 23:21:45.000,14c4f91d-3c32-4e6f-a985-58081aa9d262,
2024-02-16 00:15:03.305,,2024-02-16 02:14:41.561,2024-02-16 02:14:41.561,,,2.0,eeb3ab9c-7def-456e-8925-deeb499ce6ad.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-16 02:14:41.469,eeb3ab9c-7def-456e-8925-deeb499ce6ad,
2024-02-16 02:14:41.469,,2024-02-16 02:24:59.809,2024-02-16 02:24:59.809,,,1.0,5e5d566e-6100-4322-bc95-e7f09c2fa41d.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-16 02:23:56.999,5e5d566e-6100-4322-bc95-e7f09c2fa41d,
2024-02-16 03:00:00.178,,2024-02-16 04:17:48.957,2024-02-16 04:17:48.957,,,1.0,7631b827-6c95-4da0-97df-7d09afa65a6d.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-02-16 04:00:12.999,7631b827-6c95-4da0-97df-7d09afa65a6d,
2024-03-14 17:55:03.955,,2024-03-14 18:05:49.691,2024-03-14 18:05:49.691,,,1.0,267b0a1c-bfa6-4747-b36b-441f5ac12cd6.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-03-14 18:05:49.630,267b0a1c-bfa6-4747-b36b-441f5ac12cd6,
2024-03-16 14:55:04.284,,2024-03-16 15:06:40.316,2024-03-16 15:06:40.316,,,1.0,d66b8e0b-faf7-44cf-b73b-e4d83feb4a16.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-03-16 15:03:00.001,d66b8e0b-faf7-44cf-b73b-e4d83feb4a16,
2024-03-16 19:35:02.255,,2024-03-16 19:52:14.478,2024-03-16 19:52:14.478,,,1.0,ccc2fc7e-13e9-4627-a819-9cb6c23d8c5b.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-03-16 19:52:14.268,ccc2fc7e-13e9-4627-a819-9cb6c23d8c5b,
2024-03-25 12:15:02.219,,2024-03-25 12:26:31.308,2024-03-25 12:26:30.937,,,3.0,21cceb97-2042-4373-8d87-0f4a0b3bf805.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-03-25 12:19:25.000,21cceb97-2042-4373-8d87-0f4a0b3bf805,
2024-04-18 10:55:02.030,,2024-04-18 11:15:05.534,2024-04-18 11:15:05.534,,,1.0,59291d65-99ed-499b-8cae-c37b52ed72fb.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-04-18 11:07:58.000,59291d65-99ed-499b-8cae-c37b52ed72fb,
2024-04-18 22:55:02.827,,2024-04-19 02:40:45.285,2024-04-19 02:40:45.285,,,3.0,b44a9495-850d-4ced-89cc-c89070efd656.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-04-19 02:39:56.999,b44a9495-850d-4ced-89cc-c89070efd656,
2024-04-28 03:30:37.305,,2024-04-28 03:41:33.900,2024-04-28 03:41:33.900,,,1.0,45006760-3013-45a6-b03c-4e0d2df84cb4.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-04-28 03:40:28.000,45006760-3013-45a6-b03c-4e0d2df84cb4,
2024-04-28 03:40:27.999,,2024-04-28 04:27:40.484,2024-04-28 04:27:40.484,,,1.0,d902db57-6703-436c-bcc1-ec3074e6e088.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-04-28 03:42:32.999,d902db57-6703-436c-bcc1-ec3074e6e088,
2024-04-29 22:55:04.143,,2024-04-29 23:15:03.868,2024-04-29 23:15:03.868,,,1.0,3ec3f4d8-d9b0-4a81-995d-fff9b22d9e85.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-04-29 23:15:03.788,3ec3f4d8-d9b0-4a81-995d-fff9b22d9e85,
2024-04-29 23:15:03.788,,2024-04-29 23:27:39.357,2024-04-29 23:27:38.602,,,3.0,ff6490d7-559a-4241-9f88-1a5a8c2487fc.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-04-29 23:25:33.000,ff6490d7-559a-4241-9f88-1a5a8c2487fc,
2024-04-29 23:25:33.000,,2024-04-29 23:52:35.659,2024-04-29 23:52:35.659,,,1.0,d950130c-97b1-49f3-b3bc-665f7b8ff38d.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-04-29 23:46:38.000,d950130c-97b1-49f3-b3bc-665f7b8ff38d,
2024-04-29 23:52:38.014,,2024-04-30 01:33:13.984,2024-04-30 01:33:13.984,,,1.0,54618724-87ae-43eb-bd80-1a7621383f73.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-04-30 01:20:35.000,54618724-87ae-43eb-bd80-1a7621383f73,
2024-04-30 01:20:35.000,,2024-04-30 01:33:14.376,2024-04-30 01:33:14.241,,,2.0,b0ef688e-6fae-4606-9c74-5c3fb20a051c.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-04-30 01:30:37.000,b0ef688e-6fae-4606-9c74-5c3fb20a051c,
2024-04-30 16:29:57.618,,2024-04-30 16:55:03.194,2024-04-30 16:55:03.194,,,1.0,3c47fa23-c0d0-4647-9af5-70ca7e98b266.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-04-30 16:49:24.000,3c47fa23-c0d0-4647-9af5-70ca7e98b266,
2024-04-30 17:12:05.052,,2024-04-30 21:52:08.360,2024-04-30 21:52:08.360,,,1.0,1430e291-9046-4646-937e-b8fbc90ac8b7.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-04-30 21:43:41.000,1430e291-9046-4646-937e-b8fbc90ac8b7,
2024-05-01 00:47:53.887,,2024-05-01 01:01:41.131,2024-05-01 01:01:41.131,,,1.0,0caba913-409c-4557-95df-93ec5f367a97.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-01 00:53:11.000,0caba913-409c-4557-95df-93ec5f367a97,
2024-05-06 12:14:23.942,,2024-05-06 12:42:31.134,2024-05-06 12:42:31.134,,,1.0,3dc98d8f-61fd-4a3b-8e7f-0cfe01148448.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-06 12:31:00.000,3dc98d8f-61fd-4a3b-8e7f-0cfe01148448,
2024-05-07 21:33:17.826,,2024-05-07 22:04:37.365,2024-05-07 22:04:37.365,,,1.0,747daf51-d7b2-4058-bfc8-de876a1621b4.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-07 22:01:40.000,747daf51-d7b2-4058-bfc8-de876a1621b4,
2024-05-10 20:23:16.064,,2024-05-10 20:37:02.322,2024-05-10 20:36:59.839,,,1.0,94e6afcd-8e1d-462c-bff0-17a344c743fb.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-10 20:36:33.001,94e6afcd-8e1d-462c-bff0-17a344c743fb,
2024-05-11 23:15:03.659,,2024-05-11 23:52:16.147,2024-05-11 23:52:16.147,,,1.0,d87680b4-9520-48b5-bfbd-2b9ab91074b1.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-11 23:31:44.000,d87680b4-9520-48b5-bfbd-2b9ab91074b1,
2024-05-12 01:46:10.009,,2024-05-12 02:45:01.036,2024-05-12 02:45:01.036,,,1.0,6598ee8f-988b-4fa8-a544-f03ca2985dec.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-12 02:10:11.000,6598ee8f-988b-4fa8-a544-f03ca2985dec,
2024-05-12 18:35:02.094,,2024-05-12 18:51:49.520,2024-05-12 18:51:49.520,,,1.0,6e7e0e51-0a8e-429e-b148-a1dc8baad31a.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-12 18:37:50.000,6e7e0e51-0a8e-429e-b148-a1dc8baad31a,
2024-05-12 23:55:01.694,,2024-05-13 00:15:03.550,2024-05-13 00:15:03.550,,,1.0,257542dd-4386-48a6-b5b1-3e902804d68f.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-13 00:12:32.000,257542dd-4386-48a6-b5b1-3e902804d68f,
2024-05-13 11:10:06.172,,2024-05-13 11:32:30.437,2024-05-13 11:32:30.437,,,1.0,cb1fbb2c-c723-4341-bbaa-50692ddfba32.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-13 11:27:07.000,cb1fbb2c-c723-4341-bbaa-50692ddfba32,
2024-05-13 12:35:02.524,,2024-05-13 12:55:02.974,2024-05-13 12:55:02.974,,,1.0,7a1bdf1f-c7aa-43a5-bd84-57590791d978.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-13 12:55:02.925,7a1bdf1f-c7aa-43a5-bd84-57590791d978,
2024-05-13 19:06:54.882,,2024-05-13 19:28:43.053,2024-05-13 19:28:43.053,,,1.0,63b34f8e-7973-4f34-9f07-0a73acb8fa29.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-13 19:26:21.000,63b34f8e-7973-4f34-9f07-0a73acb8fa29,
2024-05-13 20:10:21.922,,2024-05-13 20:17:42.030,2024-05-13 20:17:40.975,,,3.0,be2eb12b-69bd-4bfe-9c58-8eefa5d3ddb1.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-13 20:16:06.000,be2eb12b-69bd-4bfe-9c58-8eefa5d3ddb1,
2024-05-14 13:56:20.902,,2024-05-14 14:09:33.265,2024-05-14 14:09:33.265,,,1.0,03d0d804-27ff-48db-80dd-c77e43b2542d.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-14 14:09:01.000,03d0d804-27ff-48db-80dd-c77e43b2542d,
2024-05-17 21:40:34.229,,2024-05-17 22:06:21.129,2024-05-17 22:06:21.129,,,1.0,271200ef-f390-43f7-8fcf-3c0c07b92161.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-17 22:06:06.000,271200ef-f390-43f7-8fcf-3c0c07b92161,
2024-05-18 17:55:01.890,,2024-05-18 18:12:16.277,2024-05-18 18:12:16.277,,,1.0,7243a85e-92c1-4746-bdb3-37c48ab0a299.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-18 17:58:28.001,7243a85e-92c1-4746-bdb3-37c48ab0a299,
2024-05-18 17:58:28.000,,2024-05-18 18:12:16.976,2024-05-18 18:12:16.563,,,3.0,96c9486a-2375-462a-8ae7-2977d4b5cf0b.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-18 18:00:49.999,96c9486a-2375-462a-8ae7-2977d4b5cf0b,
2024-05-22 20:15:00.978,,2024-05-22 20:31:50.558,2024-05-22 20:31:50.558,,,1.0,1a6a7368-c7df-4e1f-a98b-fdd078c5a220.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-22 20:31:29.999,1a6a7368-c7df-4e1f-a98b-fdd078c5a220,
2024-05-22 21:01:16.370,,2024-05-22 21:20:08.661,2024-05-22 21:20:08.661,,,1.0,875b7f77-cb59-463e-9c78-5c701ae4ddd3.raw_data.json,UTC-0300,60rRju/E5J,com.sec.android.app.shealth,2024-05-22 21:04:14.000,875b7f77-cb59-463e-9c78-5c701ae4ddd3,
2024-05-27 19:42:57.001,,2024-05-27 20:06:58.292,2024-05-27 20:06:57.775,,,2.0,2fd2f7a7-dcd2-4dcb-be6d-a50f7eb3b309.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-27 19:50:19.999,2fd2f7a7-dcd2-4dcb-be6d-a50f7eb3b309,
2024-05-27 19:50:19.999,,2024-05-27 20:06:59.098,2024-05-27 20:06:58.836,,,2.0,ee25d2b4-8740-4e9d-9e84-1d47724037a9.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-27 19:57:37.000,ee25d2b4-8740-4e9d-9e84-1d47724037a9,
2024-05-29 03:00:00.000,,2024-05-29 13:23:36.795,2024-05-29 13:22:34.237,,,4.0,8f6e53fc-00ef-4793-92b9-9e552ab841a8.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-29 13:23:04.000,8f6e53fc-00ef-4793-92b9-9e552ab841a8,
2024-05-30 10:29:32.740,,2024-05-30 12:52:33.613,2024-05-30 12:52:33.613,,,1.0,91da7dff-1737-4362-9be2-bd2bd3311fca.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-30 12:14:27.001,91da7dff-1737-4362-9be2-bd2bd3311fca,
2024-05-30 12:14:27.000,,2024-05-30 12:56:21.036,2024-05-30 12:56:21.036,,,1.0,872f21a9-f602-4285-8416-d062bb2fbb29.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-30 12:56:12.999,872f21a9-f602-4285-8416-d062bb2fbb29,
2024-05-30 13:09:53.999,,2024-05-30 13:50:37.297,2024-05-30 13:50:37.297,,,1.0,607afbc7-46c4-4cee-81d9-1a12796ebad8.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-30 13:39:15.999,607afbc7-46c4-4cee-81d9-1a12796ebad8,
2024-06-02 16:49:51.301,,2024-06-02 17:13:29.533,2024-06-02 17:13:29.421,,,2.0,96103f64-6af7-4b54-a300-b02c892bc43c.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-06-02 17:07:54.000,96103f64-6af7-4b54-a300-b02c892bc43c,
2024-05-30 13:39:15.999,,2024-05-30 14:16:58.297,2024-05-30 14:16:58.297,,,1.0,5d5207f8-c73b-4ecf-8ae4-836cf427cffa.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-30 14:16:46.000,5d5207f8-c73b-4ecf-8ae4-836cf427cffa,
2024-05-27 12:51:41.281,,2024-05-27 19:43:44.149,2024-05-27 19:43:44.149,,,1.0,bb6e53c4-3a29-4f33-ba7b-a9efebb0aacb.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-27 19:39:51.000,bb6e53c4-3a29-4f33-ba7b-a9efebb0aacb,
2024-05-27 19:39:50.999,,2024-05-27 19:43:44.324,2024-05-27 19:43:44.324,,,1.0,038a037a-63a1-405e-b550-b12eb199eea3.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-27 19:41:55.000,038a037a-63a1-405e-b550-b12eb199eea3,
2024-05-27 19:41:55.000,,2024-05-27 19:43:44.543,2024-05-27 19:43:44.543,,,1.0,04055278-2cf7-4d39-be2f-6e99afa2b3a4.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-27 19:42:57.000,04055278-2cf7-4d39-be2f-6e99afa2b3a4,
2024-06-02 16:35:01.511,,2024-06-02 16:38:29.949,2024-06-02 16:38:29.949,,,1.0,4e496887-acc2-429a-95ee-0b059c57b28c.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-06-02 16:37:10.999,4e496887-acc2-429a-95ee-0b059c57b28c,
2024-06-02 17:49:47.003,,2024-06-02 18:30:34.293,2024-06-02 18:30:34.293,,,1.0,9159a08e-3042-411c-afc2-0f7b0014c13f.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-06-02 18:28:58.000,9159a08e-3042-411c-afc2-0f7b0014c13f,
2024-05-30 12:56:12.999,,2024-05-30 13:50:36.829,2024-05-30 13:50:36.829,,,1.0,278ba22a-affe-4acf-bac1-dbeb7dfd792e.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-30 13:08:17.000,278ba22a-affe-4acf-bac1-dbeb7dfd792e,
2024-05-31 03:14:37.262,,2024-05-31 14:54:57.156,2024-05-31 14:54:57.156,,,1.0,c35dd157-73ab-4b89-afeb-941108de6d72.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-31 14:50:06.000,c35dd157-73ab-4b89-afeb-941108de6d72,
2024-06-02 16:24:51.162,,2024-06-02 16:29:03.401,2024-06-02 16:29:03.401,,,1.0,5b9684ff-9321-4c27-9f91-1c10105d71e7.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-06-02 16:26:35.999,5b9684ff-9321-4c27-9f91-1c10105d71e7,
2024-06-02 20:26:09.000,,2024-06-02 21:32:46.203,2024-06-02 21:32:46.203,,,1.0,c605e68c-60d4-4247-a94b-6f16c3a29db7.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-06-02 21:31:45.000,c605e68c-60d4-4247-a94b-6f16c3a29db7,
2024-05-30 13:08:17.000,,2024-05-30 13:50:37.204,2024-05-30 13:50:37.048,,,2.0,a7a58b17-bef5-4fd6-a488-2a1ada0251da.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-05-30 13:09:53.999,a7a58b17-bef5-4fd6-a488-2a1ada0251da,
2024-06-02 19:14:54.172,,2024-06-02 20:50:53.201,2024-06-02 20:50:53.201,,,1.0,1ab338a9-01db-4e62-bd29-ec86b1059cde.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-06-02 20:26:09.000,1ab338a9-01db-4e62-bd29-ec86b1059cde,
2024-06-05 10:29:40.978,,2024-06-05 10:56:40.124,2024-06-05 10:56:40.124,,,1.0,ab4325d8-53a1-4f82-9f5d-8ce071ba500a.raw_data.json,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2024-06-05 10:55:37.000,ab4325d8-53a1-4f82-9f5d-8ce071ba500a,
